sample_id,scene_path,archive,target_type,target_id,target_class_name,moment_mode,start_timestamp,end_timestamp,horizon_sec,n_future_points,start_x,start_y,end_x,end_y,displacement,avg_speed_est,status
1303,0169_20231023_054710,imptc_set_04.tar.gz,vrus,002,person,middle,1698040056280002,1698040061280002,5.0,126,6.831156110223509,19.890704803918624,12.774336872126865,15.621507931883526,7.317612,1.463522,ok
1304,0169_20231023_054710,imptc_set_04.tar.gz,vrus,003,person,middle,1698040092600014,1698040097600014,5.0,126,20.345409584578867,23.268004208585392,23.684375766773265,27.177046208289703,5.140944,1.028189,ok
1305,0169_20231023_054710,imptc_set_04.tar.gz,vrus,004,person,middle,1698040050519996,1698040055519996,5.0,126,-2.9401430867356817,2.0887270115430407,-3.111626528299147,2.211220456226752,0.21074,0.042148,ok
1306,0169_20231023_054710,imptc_set_04.tar.gz,vrus,005,person,middle,1698040037840008,1698040042840008,5.0,126,-1.91768342649921,-0.9524574521603737,-4.14654169030202,3.1069112688950766,4.631013,0.926203,ok
1308,0169_20231023_054710,imptc_set_04.tar.gz,vrus,007,person,middle,1698040105480017,1698040110320011,5.0,122,12.765491011470338,15.768956173726439,11.629937263944731,16.123879356300055,1.189728,0.245812,ok
1309,0169_20231023_054710,imptc_set_04.tar.gz,vrus,008,person,middle,1698040047920026,1698040052359990,5.0,112,-9.558137148552364,-10.381818703510941,-14.12320551379755,-15.6462437641083,6.968071,1.569398,ok
1310,0169_20231023_054710,imptc_set_04.tar.gz,vrus,009,person,middle,1698040035160005,1698040039320011,5.0,105,-4.7209808810291385,2.5437880744051835,-0.16168371270929605,-1.6599710560360186,6.201514,1.490747,ok
1312,0170_20231023_054844,imptc_set_04.tar.gz,vrus,001,person,middle,1698040185280002,1698040190280002,5.0,126,0.0001480513637468692,-3.6314072501463226,-0.2249112353462624,-3.700340529025462,0.235379,0.047076,ok
1313,0170_20231023_054844,imptc_set_04.tar.gz,vrus,002,person,middle,1698040154640023,1698040159640023,5.0,126,-1.3667958116531143,0.7214187558008508,2.8171679596013557,5.804847250371236,6.583829,1.316766,ok
1314,0170_20231023_054844,imptc_set_04.tar.gz,vrus,003,person,middle,1698040158079987,1698040163079987,5.0,126,8.886655643406767,12.918434423818566,4.084280536733722,7.157099955640987,7.500385,1.500077,ok
1315,0170_20231023_054844,imptc_set_04.tar.gz,vrus,004,person,middle,1698040217760020,1698040222760020,5.0,126,-3.6538062905978608,2.5655164745911927,-3.001496862500735,2.5350960386292205,0.653018,0.130604,ok
1316,0170_20231023_054844,imptc_set_04.tar.gz,vrus,006,person,middle,1698040214440008,1698040219440008,5.0,126,1.3583463557598687,-5.919547908493625,-2.2298011896804804,-0.041515501019975205,6.886659,1.377332,ok
1317,0170_20231023_054844,imptc_set_04.tar.gz,vrus,007,person,middle,1698040201760020,1698040206760020,5.0,126,38.46924719889279,-8.36792279912771,38.552057899399486,-8.238839807351201,0.153362,0.030672,ok
1318,0170_20231023_054844,imptc_set_04.tar.gz,vrus,010,person,middle,1698040229480017,1698040234320011,5.0,122,-12.102864830296273,8.888041523414916,-17.0281675820688,12.718584451785276,6.239525,1.28916,ok
1320,0171_20231023_055134,imptc_set_04.tar.gz,vrus,000,person,middle,1698040329119996,1698040334119996,5.0,126,-3.1491784518279515,1.9737290658853561,-3.1270197954368526,1.9857655449920466,0.025217,0.005043,ok
1321,0171_20231023_055134,imptc_set_04.tar.gz,vrus,001,person,middle,1698040330359990,1698040335359990,5.0,126,-2.542237410678957,1.3916501950148505,-2.6196157000808182,1.4274081454822176,0.085241,0.017048,ok
1322,0171_20231023_055134,imptc_set_04.tar.gz,vrus,002,person,middle,1698040309320011,1698040314320011,5.0,126,-2.782645743396859,0.5898328335774308,-8.626626031729556,5.699791062929599,7.762975,1.552595,ok
1324,0171_20231023_055134,imptc_set_04.tar.gz,vrus,004,person,middle,1698040301720011,1698040306720011,5.0,126,-2.653717348726198,1.5017091869924635,-2.6629782372104263,1.4847537092283178,0.01932,0.003864,ok
1327,0172_20231023_055403,imptc_set_04.tar.gz,vrus,002,person,middle,1698040476320011,1698040481079987,5.0,120,-2.7107776182337426,2.7410645211363525,-5.810272846307225,5.471467475804912,4.130614,0.86778,ok
1328,0173_20231023_055539,imptc_set_04.tar.gz,vrus,000,person,middle,1698040578840008,1698040583840008,5.0,126,-2.6282730285110163,2.732376974032402,-2.665048493180964,2.7242095374996347,0.037671,0.007534,ok
1329,0173_20231023_055539,imptc_set_04.tar.gz,vrus,002,person,middle,1698040594760020,1698040599760020,5.0,126,-1.178065698498173,0.8244527549123691,-1.209871232419559,0.8352113850520566,0.033576,0.006715,ok
1330,0173_20231023_055539,imptc_set_04.tar.gz,vrus,003,person,middle,1698040608600014,1698040613600014,5.0,126,1.0915919885796836,3.5119874281871977,5.656341452523944,9.279987799620152,7.35573,1.471146,ok
1332,0173_20231023_055539,imptc_set_04.tar.gz,vrus,005,person,middle,1698040636320011,1698040641320011,5.0,126,27.45838283905085,13.229692488872885,33.51436555486826,10.381094410971588,6.692491,1.338498,ok
1333,0173_20231023_055539,imptc_set_04.tar.gz,vrus,006,person,middle,1698040568840008,1698040573840008,5.0,126,36.60212422434689,15.350961835973157,35.81339557572983,11.12783856232493,4.296145,0.859229,ok
1334,0173_20231023_055539,imptc_set_04.tar.gz,vrus,007,person,middle,1698040571440008,1698040576440008,5.0,126,34.70279032236534,14.729490993229554,35.60815383001287,10.485124887338678,4.339853,0.867971,ok
1338,0174_20231023_055749,imptc_set_04.tar.gz,vrus,001,person,middle,1698040765840008,1698040770840008,5.0,126,-2.253220871714728,2.8820832646870067,-2.2138146213120713,2.675978456747986,0.209838,0.041968,ok
1339,0174_20231023_055749,imptc_set_04.tar.gz,vrus,002,person,middle,1698040697480017,1698040702480017,5.0,126,-2.2271832934972027,-1.2348735706637903,0.8362407185266073,2.174590529097414,4.583559,0.916712,ok
1341,0174_20231023_055749,imptc_set_04.tar.gz,vrus,004,person,middle,1698040694720011,1698040699720011,5.0,126,-0.787286657717405,-0.08327103467561017,-2.1183438795097422,0.36887835762323085,1.405757,0.281151,ok
1342,0174_20231023_055749,imptc_set_04.tar.gz,vrus,005,person,middle,1698040690239993,1698040695239993,5.0,126,6.262817079139579,20.047907769221737,4.007919887373659,22.081104395129515,3.03619,0.607238,ok
1343,0174_20231023_055749,imptc_set_04.tar.gz,vrus,006,person,middle,1698040752640023,1698040757640023,5.0,126,5.672821261136065,-6.794191738674417,12.153854562190844,-10.86810664765622,7.655101,1.53102,ok
1344,0174_20231023_055749,imptc_set_04.tar.gz,vrus,007,person,middle,1698040690280002,1698040695280002,5.0,126,31.652170354387277,10.413316967910944,32.72444793213323,3.4937776740602007,7.002128,1.400426,ok
1345,0174_20231023_055749,imptc_set_04.tar.gz,vrus,008,person,middle,1698040815000000,1698040820000000,5.0,126,12.007656157414235,15.636185759828011,6.504920390745766,19.63440216603277,6.801899,1.36038,ok
1346,0174_20231023_055749,imptc_set_04.tar.gz,vrus,009,person,middle,1698040749119996,1698040754119996,5.0,126,0.810368185321622,-3.3053722908279566,7.565909192809457,-7.827793554405052,8.129553,1.625911,ok
1348,0174_20231023_055749,imptc_set_04.tar.gz,vrus,011,person,middle,1698040679000000,1698040684000000,5.0,126,25.501978822065077,22.74028678348136,25.501381077861318,22.73115768954311,0.009149,0.00183,ok
1349,0174_20231023_055749,imptc_set_04.tar.gz,vrus,012,person,middle,1698040764640023,1698040769640023,5.0,126,34.65977439414996,1.2676415293567378,29.823585961911487,4.153901430947894,5.631981,1.126396,ok
1351,0175_20231023_060538,imptc_set_04.tar.gz,vrus,001,person,middle,1698041196320011,1698041201320011,5.0,126,26.0627040198182,7.320264665589205,28.286782080548566,6.093216967960373,2.540112,0.508022,ok
1353,0175_20231023_060538,imptc_set_04.tar.gz,vrus,003,person,middle,1698041156720011,1698041161720011,5.0,126,13.90554729828302,14.408565329767939,18.935870796858893,15.607575062385918,5.171245,1.034249,ok
1354,0175_20231023_060538,imptc_set_04.tar.gz,vrus,004,person,middle,1698041215880017,1698041220880017,5.0,126,28.629150288896103,6.430959166708911,31.625244530294296,2.2482845352290357,5.145031,1.029006,ok
1356,0175_20231023_060538,imptc_set_04.tar.gz,vrus,007,person,middle,1698041180160005,1698041185160005,5.0,126,-12.201128880535274,-11.070634774940208,-12.305177170558688,-11.000640633135218,0.1254,0.02508,ok
1358,0176_20231023_060842,imptc_set_04.tar.gz,vrus,000,person,middle,1698041377680002,1698041382680002,5.0,126,-2.0080239581367434,2.2929619269659307,-2.0035242536720594,2.2842298883494943,0.009823,0.001965,ok
1359,0176_20231023_060842,imptc_set_04.tar.gz,vrus,001,person,middle,1698041402519996,1698041407519996,5.0,126,-1.043337921980356,1.3424447580298027,-1.0428221509828357,1.307354845006519,0.035094,0.007019,ok
1362,0177_20231023_061222,imptc_set_04.tar.gz,vrus,000,person,middle,1698041607239993,1698041612239993,5.0,126,27.012562229521166,8.545025416823488,26.41983591030433,8.779350330652324,0.637364,0.127473,ok
1363,0177_20231023_061222,imptc_set_04.tar.gz,vrus,001,person,middle,1698041579920026,1698041584920026,5.0,126,-2.8634179503544726,2.5772857545064607,-2.8614434306957057,2.577251535494084,0.001975,0.000395,ok
1364,0177_20231023_061222,imptc_set_04.tar.gz,vrus,002,person,middle,1698041623239993,1698041628239993,5.0,126,10.293122844196962,-10.904495687101523,8.912352158046644,-9.702545042622543,1.830632,0.366126,ok
1365,0177_20231023_061222,imptc_set_04.tar.gz,vrus,003,person,middle,1698041601039978,1698041606039978,5.0,126,1.7301260741362403,3.556045994715962,-2.445185300823409,-2.7597817632777906,7.571189,1.514238,ok
1366,0177_20231023_061222,imptc_set_04.tar.gz,vrus,004,person,middle,1698041617119996,1698041622119996,5.0,126,-2.7702613976822517,-1.9715259740749111,-4.198872436353734,2.8032629498145427,4.983928,0.996786,ok
1368,0177_20231023_061222,imptc_set_04.tar.gz,vrus,006,person,middle,1698041615039978,1698041620039978,5.0,126,5.07100112045533,21.42980107275279,-1.1141843785809282,26.361997761671343,7.910947,1.582189,ok
1371,0178_20231023_101814,imptc_set_04.tar.gz,vrus,000,person,middle,1698056357440008,1698056362440008,5.0,126,-8.579891218925937,-7.785661138619632,-7.925554227922547,-7.226908412065156,0.860443,0.172089,ok
1372,0178_20231023_101814,imptc_set_04.tar.gz,vrus,001,person,middle,1698056333840008,1698056338840008,5.0,126,-3.1747245940826674,2.879485838065575,-3.174169999651715,2.8697323172811844,0.009769,0.001954,ok
1373,0178_20231023_101814,imptc_set_04.tar.gz,vrus,003,person,middle,1698056389560005,1698056394560005,5.0,126,9.839948646046608,-10.53351280519789,8.068194065272884,-9.243208948253827,2.191803,0.438361,ok
1374,0178_20231023_101814,imptc_set_04.tar.gz,vrus,005,person,middle,1698056308720011,1698056313720011,5.0,126,-3.545943703316145,2.6212896575431888,-10.08223801558083,7.69993529524415,8.277426,1.655485,ok
1375,0178_20231023_101814,imptc_set_04.tar.gz,vrus,006,person,middle,1698056305440008,1698056310440008,5.0,126,-0.28426053692104203,-0.34800170627938715,-4.5475213767012,2.8959622764293638,5.357116,1.071423,ok
1376,0178_20231023_101814,imptc_set_04.tar.gz,vrus,007,person,middle,1698056304359990,1698056309359990,5.0,126,0.6136186946350444,-1.8557622328844623,-5.851002347202762,2.579277815297096,7.839701,1.56794,ok
1377,0178_20231023_101814,imptc_set_04.tar.gz,vrus,008,person,middle,1698056321680002,1698056326039978,5.0,110,-15.614665341202986,13.404368673643402,-20.281684607608288,17.384777693477258,6.1339,1.406865,ok
1378,0179_20231023_102123,imptc_set_04.tar.gz,vrus,000,person,middle,1698056533880017,1698056538880017,5.0,126,-7.256558774691473,-6.573939276361925,-7.913996979874642,-7.1259966010130995,0.858483,0.171697,ok
1379,0179_20231023_102123,imptc_set_04.tar.gz,vrus,001,person,middle,1698056526359990,1698056531359990,5.0,126,-2.901934409975102,2.7570934607720616,-2.812523003492793,2.667240656394165,0.126759,0.025352,ok
1382,0179_20231023_102123,imptc_set_04.tar.gz,vrus,004,person,middle,1698056557680002,1698056562680002,5.0,126,-7.732378736066963,-7.01152056245536,-7.716261195473028,-6.986556903758713,0.029715,0.005943,ok
1383,0179_20231023_102123,imptc_set_04.tar.gz,vrus,005,person,middle,1698056574920026,1698056579920026,5.0,126,-9.75623341081776,-7.459676873777612,-9.759255439288717,-7.455958414993865,0.004792,0.000958,ok
1389,0180_20231023_102627,imptc_set_04.tar.gz,vrus,000,person,middle,1698056866039978,1698056871039978,5.0,126,10.468239511469491,15.841328414858053,10.458847130808774,15.831152688434432,0.013848,0.00277,ok
1390,0180_20231023_102627,imptc_set_04.tar.gz,vrus,001,person,middle,1698056907440008,1698056912440008,5.0,126,13.030888761071347,14.840655314617168,15.68961237481039,16.56241954051401,3.167536,0.633507,ok
1391,0180_20231023_102627,imptc_set_04.tar.gz,vrus,002,person,middle,1698056817359990,1698056822359990,5.0,126,16.797146358786282,14.623151678196589,17.062588278318835,14.417242961932828,0.335943,0.067189,ok
1392,0180_20231023_102627,imptc_set_04.tar.gz,vrus,003,person,middle,1698056949519996,1698056954519996,5.0,126,0.1328333767509978,-3.5594406853953013,4.430093172138167,-5.482209394988042,4.707811,0.941562,ok
1393,0180_20231023_102627,imptc_set_04.tar.gz,vrus,004,person,middle,1698056856039978,1698056861039978,5.0,126,0.30013231118312705,-2.637551733796654,5.302906803283955,-7.762415778810501,7.161842,1.432368,ok
1394,0180_20231023_102627,imptc_set_04.tar.gz,vrus,005,person,middle,1698056880880017,1698056885880017,5.0,126,-13.52213276325197,-12.651322999782469,-13.084836671485137,-12.719211634079775,0.442534,0.088507,ok
1395,0180_20231023_102627,imptc_set_04.tar.gz,vrus,006,person,middle,1698056872079987,1698056877079987,5.0,126,-2.165730078525782,0.7943669743914352,-9.114970298384439,6.9304854982785775,9.270593,1.854119,ok
1396,0180_20231023_102627,imptc_set_04.tar.gz,vrus,009,person,middle,1698056862280002,1698056867280002,5.0,126,-10.583691831740634,-13.44955206637952,-10.01776469608067,-14.0236234824629,0.806121,0.161224,ok
1398,0181_20231023_103923,imptc_set_04.tar.gz,vrus,000,person,middle,1698057637039978,1698057642039978,5.0,126,12.029362771612837,15.61945802033031,16.126793466528532,15.081638717567156,4.132576,0.826515,ok
1399,0181_20231023_103923,imptc_set_04.tar.gz,vrus,001,person,middle,1698057608359990,1698057613359990,5.0,126,-2.4537415115222134,2.3795433037339313,-2.4570994517845253,2.383796764473667,0.005419,0.001084,ok
1400,0181_20231023_103923,imptc_set_04.tar.gz,vrus,002,person,middle,1698057613960035,1698057618960035,5.0,126,25.81403981868528,3.500472627544014,24.86323801196612,3.5919180762047342,0.955189,0.191038,ok
1401,0181_20231023_103923,imptc_set_04.tar.gz,vrus,004,person,middle,1698057627239993,1698057632239993,5.0,126,5.718468839101292,18.688655547075886,8.862108896615295,16.112521854929387,4.06435,0.81287,ok
1402,0181_20231023_103923,imptc_set_04.tar.gz,vrus,006,person,middle,1698057687880017,1698057692880017,5.0,126,-1.6930773239279477,0.6006660835281584,-6.8819429787014625,5.585788650383348,7.195538,1.439108,ok
1403,0181_20231023_103923,imptc_set_04.tar.gz,vrus,007,person,middle,1698057705119996,1698057710119996,5.0,126,16.44436379556178,18.785622621451278,11.792087892298712,15.027243056544716,5.980726,1.196145,ok
1404,0181_20231023_103923,imptc_set_04.tar.gz,vrus,008,person,middle,1698057572960035,1698057577960035,5.0,126,30.480094827338526,15.356017360516834,28.76708172260353,24.110484723814793,8.920488,1.784098,ok
1405,0181_20231023_103923,imptc_set_04.tar.gz,vrus,009,person,middle,1698057572640023,1698057577640023,5.0,126,8.144517611886206,18.170636408597474,14.359687291122222,16.378923674113828,6.468274,1.293655,ok
1407,0181_20231023_103923,imptc_set_04.tar.gz,vrus,011,person,middle,1698057691480017,1698057696480017,5.0,126,35.3472925817801,15.955418607766047,38.564449216568136,20.199832261908263,5.325894,1.065179,ok
1409,0181_20231023_103923,imptc_set_04.tar.gz,vrus,014,person,middle,1698057711079987,1698057715079987,5.0,101,11.171466061997556,16.4839420154988,9.95871671469069,15.983223477198889,1.312052,0.328013,ok
1410,0182_20231023_104209,imptc_set_04.tar.gz,vrus,000,person,middle,1698057778199984,1698057783199984,5.0,126,10.039629645860128,15.604871488391336,10.206225816541545,15.697358617664436,0.190547,0.038109,ok
1411,0182_20231023_104209,imptc_set_04.tar.gz,vrus,001,person,middle,1698057826800029,1698057831800029,5.0,126,8.721210058222043,-10.924078583230356,8.728119078902573,-10.937658289790408,0.015236,0.003047,ok
1412,0182_20231023_104209,imptc_set_04.tar.gz,vrus,002,person,middle,1698057828680002,1698057833680002,5.0,126,-2.3126591875909757,2.568298065146396,-2.2981681705509516,2.552218125732296,0.021646,0.004329,ok
1413,0182_20231023_104209,imptc_set_04.tar.gz,vrus,003,person,middle,1698057794760020,1698057799760020,5.0,126,11.935236471636895,13.86399504763817,6.974160071273105,8.633103355207131,7.209335,1.441867,ok
1414,0182_20231023_104209,imptc_set_04.tar.gz,vrus,004,person,middle,1698057837280002,1698057842280002,5.0,126,-2.7342898153234447,2.7527903797075606,-2.709839664985653,2.7623703562162443,0.02626,0.005252,ok
1415,0182_20231023_104209,imptc_set_04.tar.gz,vrus,005,person,middle,1698057768079987,1698057773079987,5.0,126,10.357940263754411,14.952246697873731,10.091773351046564,14.9765219176137,0.267272,0.053454,ok
1416,0182_20231023_104209,imptc_set_04.tar.gz,vrus,006,person,middle,1698057835760020,1698057840760020,5.0,126,27.137424015848044,6.08570997177633,32.13078073902067,2.527139111304896,6.131642,1.226328,ok
1417,0182_20231023_104209,imptc_set_04.tar.gz,vrus,007,person,middle,1698057741320011,1698057746320011,5.0,126,3.3016472882399257,-7.4104810155776075,10.071732549862753,-11.142880841080025,7.730774,1.546155,ok
1418,0182_20231023_104209,imptc_set_04.tar.gz,vrus,008,person,middle,1698057782600014,1698057787600014,5.0,126,-0.5827564265283188,26.081935713047894,-4.451688156195556,29.54606757153195,5.193153,1.038631,ok
1419,0182_20231023_104209,imptc_set_04.tar.gz,vrus,009,person,middle,1698057799680002,1698057804680002,5.0,126,6.7562414840714755,10.84757467885251,2.267279365721641,2.791546030574834,9.222276,1.844455,ok
1420,0182_20231023_104209,imptc_set_04.tar.gz,vrus,010,person,middle,1698057740119996,1698057745119996,5.0,126,10.410415414771984,15.36190971289937,10.331255210756023,15.671770250958685,0.319812,0.063962,ok
1421,0182_20231023_104209,imptc_set_04.tar.gz,vrus,011,person,middle,1698057822199984,1698057827199984,5.0,126,16.960969288317127,18.918382389521696,18.17486938690791,13.933342897612304,5.130709,1.026142,ok
1422,0182_20231023_104209,imptc_set_04.tar.gz,vrus,012,person,middle,1698057761680002,1698057766680002,5.0,126,9.586142850540135,16.781187360096066,9.603684028696275,16.766066846114487,0.023159,0.004632,ok
1423,0182_20231023_104209,imptc_set_04.tar.gz,vrus,013,person,middle,1698057810399999,1698057815399999,5.0,126,-1.5054544184762384,-1.8202874634970059,-6.342628667166462,-7.158229558461857,7.203602,1.44072,ok
1425,0182_20231023_104209,imptc_set_04.tar.gz,vrus,015,person,middle,1698057822600014,1698057827600014,5.0,126,17.45384611402133,18.33064798599388,20.10648793174572,13.896713574056609,5.166845,1.033369,ok
1426,0182_20231023_104209,imptc_set_04.tar.gz,vrus,016,person,middle,1698057812039978,1698057816519996,5.0,113,37.16431693560453,15.21617109657435,37.00745643314739,10.694806407136225,4.524085,1.009836,ok
1428,0183_20231023_104431,imptc_set_04.tar.gz,vrus,000,person,middle,1698057934720011,1698057939720011,5.0,126,11.350935934411115,16.255928744306658,11.298386866108997,16.232133575778505,0.057685,0.011537,ok
1429,0183_20231023_104431,imptc_set_04.tar.gz,vrus,001,person,middle,1698057909440008,1698057914440008,5.0,126,13.268245598372626,-12.685778247230385,12.977780096068637,-12.19054414490618,0.574132,0.114826,ok
1430,0183_20231023_104431,imptc_set_04.tar.gz,vrus,002,person,middle,1698057961399999,1698057966399999,5.0,126,8.718844621625587,17.767568131751602,8.714833623192245,17.81930596122568,0.051893,0.010379,ok
1431,0183_20231023_104431,imptc_set_04.tar.gz,vrus,003,person,middle,1698057922800029,1698057927800029,5.0,126,17.053386505739915,13.264058145903544,11.133320527348122,15.136164966157049,6.209023,1.241805,ok
1432,0183_20231023_104431,imptc_set_04.tar.gz,vrus,004,person,middle,1698057893280002,1698057898280002,5.0,126,4.852683484961542,11.854558613021451,11.234914171951036,15.053262181489869,7.138948,1.42779,ok
1433,0183_20231023_104431,imptc_set_04.tar.gz,vrus,005,person,middle,1698057966840008,1698057971840008,5.0,126,-0.09145185131688854,-1.707316260946332,6.570547413264283,-8.517899263533572,9.527134,1.905427,ok
1434,0183_20231023_104431,imptc_set_04.tar.gz,vrus,006,person,middle,1698057883720011,1698057888720011,5.0,126,-2.7014180985126925,2.7466664541790013,1.035658063077681,6.346559580761691,5.188928,1.037786,ok
1435,0183_20231023_104431,imptc_set_04.tar.gz,vrus,007,person,middle,1698057982720011,1698057987720011,5.0,126,3.105339377113412,5.328222456618415,0.08340135152589344,-8.699014740371611,14.349059,2.869812,ok
1437,0183_20231023_104431,imptc_set_04.tar.gz,vrus,010,person,middle,1698057902680002,1698057907359990,5.0,118,15.741086601461515,17.618533066837532,19.094080295407156,22.31138355104737,5.767618,1.2324,ok
1438,0184_20231023_105026,imptc_set_04.tar.gz,vrus,000,person,middle,1698058261199984,1698058266199984,5.0,126,25.398259210190965,7.654048681685328,25.06190369720645,7.840926622926,0.384784,0.076957,ok
1439,0184_20231023_105026,imptc_set_04.tar.gz,vrus,001,person,middle,1698058245079987,1698058250079987,5.0,126,7.901647065130806,9.80289148900909,2.91472911863193,3.612002147244199,7.94962,1.589924,ok
1441,0184_20231023_105026,imptc_set_04.tar.gz,vrus,003,person,middle,1698058243920026,1698058248920026,5.0,126,7.7178023006707095,12.027730702794155,2.830324199698703,6.837328987264222,7.129356,1.425871,ok
1442,0184_20231023_105026,imptc_set_04.tar.gz,vrus,004,person,middle,1698058242840008,1698058247840008,5.0,126,0.26705483275631836,6.279714198512801,6.069258532200218,13.082056338075413,8.940773,1.788155,ok
1443,0184_20231023_105026,imptc_set_04.tar.gz,vrus,005,person,middle,1698058251480017,1698058256480017,5.0,126,1.2562191433583785,3.2038435345855554,-1.971019509404707,-2.9658453101276545,6.962767,1.392553,ok
1444,0184_20231023_105026,imptc_set_04.tar.gz,vrus,006,person,middle,1698058237399999,1698058242399999,5.0,126,11.350812177473994,16.339934518522714,9.625570953261224,14.686342875446973,2.389733,0.477947,ok
1446,0185_20231023_105144,imptc_set_04.tar.gz,vrus,000,person,middle,1698058357680002,1698058362680002,5.0,126,16.493805438521143,15.47104991807192,19.84872164599328,13.476067077985286,3.903258,0.780652,ok
1448,0185_20231023_105144,imptc_set_04.tar.gz,vrus,003,person,middle,1698058387359990,1698058392359990,5.0,126,-3.7150878110355183,-3.822117125097884,-7.066609290864091,-7.09704228169461,4.685918,0.937184,ok
1449,0185_20231023_105144,imptc_set_04.tar.gz,vrus,004,person,middle,1698058390600014,1698058395600014,5.0,126,-0.37436492309745906,-0.8207727077033582,4.275131719623965,-5.664865892120568,6.714392,1.342878,ok
1450,0185_20231023_105144,imptc_set_04.tar.gz,vrus,005,person,middle,1698058381320011,1698058386320011,5.0,126,27.057551939223767,8.592722376154539,32.43090487274592,3.531113364709352,7.381924,1.476385,ok
1452,0185_20231023_105144,imptc_set_04.tar.gz,vrus,008,person,middle,1698058364920026,1698058369920026,5.0,126,-16.074176747360447,11.73645627845113,-11.68086020357797,8.875891976379949,5.242524,1.048505,ok
1454,0186_20231023_105352,imptc_set_04.tar.gz,vrus,000,person,middle,1698058490600014,1698058495600014,5.0,126,10.1638861309084,15.579758599850955,10.155575524715227,15.572117914111013,0.011289,0.002258,ok
1455,0186_20231023_105352,imptc_set_04.tar.gz,vrus,001,person,middle,1698058511640023,1698058516640023,5.0,126,12.39370153679372,15.587379548280728,12.406229587647784,15.5763295270336,0.016705,0.003341,ok
1456,0186_20231023_105352,imptc_set_04.tar.gz,vrus,002,person,middle,1698058520720011,1698058525720011,5.0,126,24.52885135397907,8.15004239999546,22.456180669726862,10.19673273868096,2.912886,0.582577,ok
1457,0186_20231023_105352,imptc_set_04.tar.gz,vrus,003,person,middle,1698058484119996,1698058489119996,5.0,126,14.135097280413891,14.030312609979331,20.864906150930995,11.23355615744636,7.28781,1.457562,ok
1458,0186_20231023_105352,imptc_set_04.tar.gz,vrus,004,person,middle,1698058495680002,1698058500680002,5.0,126,1.7650036891930112,-2.8670829439499474,8.46711569972073,-7.964691687818753,8.420447,1.684089,ok
1459,0186_20231023_105352,imptc_set_04.tar.gz,vrus,005,person,middle,1698058540160005,1698058545160005,5.0,126,0.6702342183271737,1.6878784481060047,-3.8159538483880606,-3.8699984205243587,7.14254,1.428508,ok
1460,0186_20231023_105352,imptc_set_04.tar.gz,vrus,006,person,middle,1698058536560005,1698058541560005,5.0,126,9.656430868889036,15.927222324005635,15.320070001242666,14.358030761536043,5.877004,1.175401,ok
1461,0186_20231023_105352,imptc_set_04.tar.gz,vrus,008,person,middle,1698058461440008,1698058466440008,5.0,126,14.941665804409908,-11.870690707477545,15.314976543846052,-11.741749191620583,0.394952,0.07899,ok
1462,0186_20231023_105352,imptc_set_04.tar.gz,vrus,009,person,middle,1698058487239993,1698058492239993,5.0,126,30.968728255027635,7.934324828269883,34.37510241033595,2.7376801454209874,6.213574,1.242715,ok
1463,0186_20231023_105352,imptc_set_04.tar.gz,vrus,010,person,middle,1698058509880017,1698058514880017,5.0,126,25.301174280545567,8.049580649323946,24.98469407438224,7.364949013355352,0.754241,0.150848,ok
1464,0186_20231023_105352,imptc_set_04.tar.gz,vrus,011,person,middle,1698058491640023,1698058496640023,5.0,126,30.52988894469892,7.18983923851076,35.28914030070214,1.6347027362181172,7.315054,1.463011,ok
1465,0186_20231023_105352,imptc_set_04.tar.gz,vrus,012,person,middle,1698058505399999,1698058510399999,5.0,126,29.144962379870826,4.7084151284760285,24.39632113545112,6.992141641651667,5.26925,1.05385,ok
1466,0186_20231023_105352,imptc_set_04.tar.gz,vrus,013,person,middle,1698058527840008,1698058532840008,5.0,126,18.286928258495927,13.362251385656812,11.489786149970943,15.77374184803831,7.212241,1.442448,ok
1467,0186_20231023_105352,imptc_set_04.tar.gz,vrus,014,person,middle,1698058518920026,1698058523920026,5.0,126,16.205521688150398,-11.237569880913703,18.646716757618275,-15.891092599514892,5.25497,1.050994,ok
1468,0186_20231023_105352,imptc_set_04.tar.gz,vrus,015,person,middle,1698058531199984,1698058536079987,5.0,123,14.255347107648271,14.359955377130806,8.080250612556194,18.01935885616052,7.177956,1.470892,ok
1469,0186_20231023_105352,imptc_set_04.tar.gz,vrus,016,person,middle,1698058547320011,1698058552039978,5.0,119,-3.5079226433312685,28.301492879535544,-8.547393138093375,32.29637519543669,6.430812,1.36247,ok
1470,0186_20231023_105352,imptc_set_04.tar.gz,vrus,017,person,middle,1698058474199984,1698058478440008,5.0,107,35.7597276536747,14.865322987186723,36.76004036517591,9.733346990275951,5.228557,1.233143,ok
1475,0187_20231023_105950,imptc_set_04.tar.gz,vrus,001,person,middle,1698058844800029,1698058849800029,5.0,126,10.852674406676238,16.2678006529209,10.931578146226009,16.229703965697304,0.087619,0.017524,ok
1477,0187_20231023_105950,imptc_set_04.tar.gz,vrus,004,person,middle,1698058880160005,1698058885160005,5.0,126,16.10039756467835,14.531686773217068,15.97584225842128,14.662278918429948,0.180467,0.036093,ok
1478,0187_20231023_105950,imptc_set_04.tar.gz,vrus,005,person,middle,1698058813760020,1698058818760020,5.0,126,0.6115481040883375,-2.7355939753783236,0.7151417555468218,-2.762657424088852,0.10707,0.021414,ok
