sample_id,scene_path,archive,target_type,target_id,target_class_name,moment_mode,timestamp,target_x,target_y,target_z,target_velocity,n_neighbors_found,nearest_type,nearest_id,nearest_class,nearest_dist,status
1159,0149_20230912_053412,imptc_set_03.tar.gz,vrus,000,person,middle,1694496872440008,18.324808986041987,16.619001136644567,1.73202323514143,5.617070230993148,12,vehicles,1014,car,3.494568,ok
1160,0149_20230912_053412,imptc_set_03.tar.gz,vrus,001,person,middle,1694496871199984,5.4688590492265625,11.751252200097012,1.6238873100120477,5.539252322288559,12,vrus,002,person,1.482407,ok
1161,0149_20230912_053412,imptc_set_03.tar.gz,vrus,002,person,middle,1694496871920026,4.932476604080176,11.916563982453908,1.6766080008023279,6.5213785881899184,12,vrus,001,person,1.376608,ok
1162,0149_20230912_053412,imptc_set_03.tar.gz,vrus,003,person,middle,1694496868199984,-1.112387296293833,-0.2932453470606027,1.6405917566777832,6.034903033215185,12,vrus,002,person,7.260213,ok
1165,0150_20230912_053814,imptc_set_04.tar.gz,vrus,000,person,middle,1694497128039978,25.547780804987063,7.29054299001563,1.7051090393229191,0.07962899152339445,9,vehicles,1056,car,11.439874,ok
1166,0150_20230912_053814,imptc_set_04.tar.gz,vrus,001,person,middle,1694497174480017,-2.025609323857903,1.1392472449177158,1.8491062612839289,2.765265057038537,6,vehicles,1039,car,17.309228,ok
1167,0150_20230912_053814,imptc_set_04.tar.gz,vrus,002,person,middle,1694497173720011,31.567798662198147,8.705418554384277,1.727892624368391,2.796222240472413,6,vrus,003,bicycle,1.926315,ok
1172,0151_20230912_054106,imptc_set_04.tar.gz,vrus,000,person,middle,1694497298039978,-2.855870363814722,2.6058474555880284,1.8417740561863791,0.09120718851553998,11,vrus,001,person,2.778753,ok
1173,0151_20230912_054106,imptc_set_04.tar.gz,vrus,001,person,middle,1694497295199984,-0.45083710494420404,1.202006071570313,1.6988752191410796,0.10163135016666221,10,vrus,000,person,2.771375,ok
1174,0151_20230912_054106,imptc_set_04.tar.gz,vrus,003,person,middle,1694497284480017,20.478403303226248,11.849097082393735,1.7675209726264618,5.955663276648733,9,vrus,004,person,16.274645,ok
1175,0151_20230912_054106,imptc_set_04.tar.gz,vrus,004,person,middle,1694497283079987,8.1998298971042,18.78890901097348,1.697075746233865,5.605453325319464,9,vehicles,1027,truck,11.457007,ok
1176,0151_20230912_054106,imptc_set_04.tar.gz,vrus,005,person,middle,1694497287119996,-3.0164758726119514,-3.533871035353122,1.7409011845488278,6.288506663036484,10,vrus,008,person,0.419299,ok
1178,0151_20230912_054106,imptc_set_04.tar.gz,vrus,007,person,middle,1694497319600014,31.168677862248472,6.097686801587972,1.7209910714748518,4.307054539867467,10,vehicles,1034,car,10.529172,ok
1182,0152_20230912_054235,imptc_set_04.tar.gz,vrus,001,person,middle,1694497368399999,-6.691105621613068,-7.721861343145755,1.7357304668413378,5.1204985984137155,5,vrus,003,person,0.859555,ok
1184,0152_20230912_054235,imptc_set_04.tar.gz,vrus,003,person,middle,1694497363600014,-2.511951218371752,-2.173635862269968,1.8009400955536963,5.52705942037837,7,vrus,001,person,1.35982,ok
1186,0152_20230912_054235,imptc_set_04.tar.gz,vrus,005,person,middle,1694497408399999,-12.1767606746786,-18.402986687610426,1.631968797600805,1.1759829819224121,9,vrus,004,bicycle,4.145082,ok
1193,0153_20230912_054740,imptc_set_04.tar.gz,vrus,002,person,middle,1694497758600014,-1.979282925442224,0.4612900651723589,1.6974040810819746,3.867971739511354,8,vehicles,1038,car,8.812636,ok
1202,0154_20230912_055226,imptc_set_04.tar.gz,vrus,000,person,middle,1694498005640023,10.991931624124115,16.201028097892564,1.6689849834705428,0.047181172771494785,6,vehicles,1056,car,12.053001,ok
1214,0156_20230912_060032,imptc_set_04.tar.gz,vrus,000,person,middle,1694498467519996,-2.985268526621376,2.3882135465543968,1.3696823575660093,0.4385417727340557,6,vrus,002,person,0.297334,ok
1216,0156_20230912_060032,imptc_set_04.tar.gz,vrus,002,person,middle,1694498480160005,1.4606082550989004,5.527386219833818,1.4975412593780897,5.371281022956646,9,vrus,000,person,0.053115,ok
1217,0156_20230912_060032,imptc_set_04.tar.gz,vrus,003,person,middle,1694498486199984,8.604935222434838,11.51166684771629,1.1260556682031995,5.608305452884656,10,vrus,000,person,0.63039,ok
1218,0156_20230912_060032,imptc_set_04.tar.gz,vrus,004,person,middle,1694498452680002,-2.667694841194108,2.7648925346210893,0.968701846652199,0.7641379552255753,7,vrus,000,person,0.320537,ok
1219,0156_20230912_060032,imptc_set_04.tar.gz,vrus,005,person,middle,1694498457399999,-2.5374382785495504,1.6912026931084294,1.1248663560884815,0.590839963871832,6,vrus,000,person,0.678013,ok
1225,0158_20230912_061136,imptc_set_04.tar.gz,vrus,000,person,middle,1694499123960035,26.506239723458528,8.364051987694069,1.7334364031264196,0.061553480374615555,7,vehicles,1017,car,12.557418,ok
1226,0158_20230912_061136,imptc_set_04.tar.gz,vrus,001,person,middle,1694499117320011,6.650565640714059,13.46957835300325,1.5288054103168192,4.177327400117523,8,vrus,002,person,4.479051,ok
1227,0158_20230912_061136,imptc_set_04.tar.gz,vrus,002,person,middle,1694499112160005,4.597406009125755,8.374415466707239,1.6537026518114468,5.836228099166865,9,vrus,001,person,1.777018,ok
1228,0159_20230914_110653,imptc_set_04.tar.gz,vrus,000,person,middle,1694689647039978,-0.27035442905815854,1.6331018761740534,1.5419095069704012,5.061351526560653,6,vrus,001,person,5.398033,ok
1229,0159_20230914_110653,imptc_set_04.tar.gz,vrus,001,person,middle,1694689635039978,3.4421461882462174,-5.720590708925793,1.7306069820191552,3.703620294535195,6,vrus,002,person,7.740358,ok
1230,0159_20230914_110653,imptc_set_04.tar.gz,vrus,002,person,middle,1694689634280002,-1.6176615045971545,0.07927219551854604,1.814002661312086,0.20661535387209473,6,vrus,001,person,8.484643,ok
1231,0159_20230914_110653,imptc_set_04.tar.gz,vrus,003,person,middle,1694689622519996,30.77575286649964,4.01199770457618,1.7023029761537483,5.0750838972565,6,vehicles,1004,car,8.37956,ok
1232,0159_20230914_110653,imptc_set_04.tar.gz,vrus,004,person,middle,1694689629039978,29.54164888771162,19.672101166472828,1.7503323863412321,5.15811814764549,5,vrus,000,person,18.64039,ok
1234,0159_20230914_110653,imptc_set_04.tar.gz,vrus,006,person,middle,1694689630800029,22.885467427844116,-19.72234052691938,1.7019370930453148,0.8431445916967475,5,vrus,001,person,19.399855,ok
1235,0160_20230914_110820,imptc_set_04.tar.gz,vrus,000,person,middle,1694689745480017,17.12491408277063,15.408625902743319,1.6054263632284604,0.12425650392848925,3,vrus,001,person,12.314835,ok
1236,0160_20230914_110820,imptc_set_04.tar.gz,vrus,001,person,middle,1694689728199984,1.1972973781801242,5.727186923668126,1.7320930402928103,6.371482279031949,4,vehicles,1045,car,9.528018,ok
1237,0160_20230914_110820,imptc_set_04.tar.gz,vrus,002,person,middle,1694689788440008,25.590904941317536,8.888328729078072,1.575003251800835,3.803934700339657,8,vehicles,1047,car,13.996594,ok
1239,0160_20230914_110820,imptc_set_04.tar.gz,vrus,004,person,middle,1694689735800029,-4.118833827397411,2.3058244539206068,1.7277368784688396,6.065142495567975,6,vehicles,1049,car,9.723647,ok
1240,0160_20230914_110820,imptc_set_04.tar.gz,vrus,005,person,middle,1694689760359990,-0.8769865358020696,26.604286861897148,1.5249936022616921,4.462596504802684,9,vehicles,1009,car,7.293976,ok
1242,0161_20230914_112215,imptc_set_04.tar.gz,vrus,000,person,middle,1694690567320011,22.379746703902768,12.169301035484382,1.6629363222253275,3.9266990457481485,9,vrus,006,person,0.534705,ok
1243,0161_20230914_112215,imptc_set_04.tar.gz,vrus,001,person,middle,1694690558399999,0.2535424474321625,-4.905463520530628,1.7904625313763984,0.232147725268335,6,vrus,003,person,6.161874,ok
1244,0161_20230914_112215,imptc_set_04.tar.gz,vrus,002,person,middle,1694690552440008,14.210093814500912,14.55444069981426,1.5022132826784107,4.601425822169795,10,vrus,009,person,5.687582,ok
1245,0161_20230914_112215,imptc_set_04.tar.gz,vrus,003,person,middle,1694690550880017,-0.18339485733683408,1.092378989697018,1.6044581382930339,4.521511804300308,12,vrus,001,person,5.069966,ok
1248,0161_20230914_112215,imptc_set_04.tar.gz,vrus,006,person,middle,1694690569119996,23.996803827040655,10.435267557864986,1.670987844283919,3.8280128359807812,9,vrus,000,person,0.596363,ok
1249,0161_20230914_112215,imptc_set_04.tar.gz,vrus,007,person,middle,1694690592119996,-7.498147435444585,4.973812495680194,1.626381832734032,4.732476652142521,13,vehicles,1024,car,4.876409,ok
1250,0161_20230914_112215,imptc_set_04.tar.gz,vrus,008,person,middle,1694690586039978,6.341275695796817,-9.915919720500503,1.5089644959832178,5.967923345549179,11,vehicles,1040,truck,7.851194,ok
1251,0161_20230914_112215,imptc_set_04.tar.gz,vrus,009,person,middle,1694690553199984,17.474815726421163,18.488848930737344,1.4916306050687744,2.689578332523696,10,vrus,000,person,0.696144,ok
1253,0162_20230914_113356,imptc_set_04.tar.gz,vrus,000,person,middle,1694691262720011,16.50544085615222,15.29550042127198,1.8125784370606797,0.01803482875673994,11,vrus,003,person,3.47529,ok
1254,0162_20230914_113356,imptc_set_04.tar.gz,vrus,001,person,middle,1694691268880017,1.0208825649493622,-3.8283505183556037,1.511812129038335,0.7316018863418988,12,vrus,002,person,1.100162,ok
1255,0162_20230914_113356,imptc_set_04.tar.gz,vrus,002,person,middle,1694691278720011,0.23134165549871472,-2.988499356373578,1.6966407973808582,0.20686009360284988,12,vrus,001,person,1.11564,ok
1256,0162_20230914_113356,imptc_set_04.tar.gz,vrus,003,person,middle,1694691257039978,10.504396863807374,14.313297543299049,1.5320084625944397,5.270960825160997,11,vrus,000,person,4.953534,ok
1258,0162_20230914_113356,imptc_set_04.tar.gz,vrus,005,person,middle,1694691299160005,36.651024287171445,15.34821387773018,1.6300675749055005,1.626661516342495,6,vehicles,1013,car,19.857815,ok
1259,0162_20230914_113356,imptc_set_04.tar.gz,vrus,006,person,middle,1694691277840008,36.844739491453815,14.965097718076427,1.6653520989019222,1.3919315236563776,13,vrus,000,person,12.654373,ok
1264,0163_20231023_052403,imptc_set_04.tar.gz,vrus,000,person,middle,1698038667359990,13.812653749235553,14.092634248140365,1.7507686683823926,6.187918473657621,6,vehicles,1019,car,4.506422,ok
1265,0163_20231023_052403,imptc_set_04.tar.gz,vrus,001,person,middle,1698038660440008,8.347161128916282,18.619727876052686,1.7368994525376396,4.309589560372508,5,vehicles,1005,car,6.500217,ok
1267,0164_20231023_053155,imptc_set_04.tar.gz,vrus,000,person,middle,1698039134199984,21.74033799431191,12.07158419478694,1.6958362036691996,4.7157005366381135,10,vehicles,1027,car,15.633562,ok
1268,0164_20231023_053155,imptc_set_04.tar.gz,vrus,001,person,middle,1698039125600014,5.326754752179491,21.21136895921996,1.736066516321304,5.464454701690756,11,vehicles,1022,car,9.800197,ok
1273,0165_20231023_053327,imptc_set_04.tar.gz,vrus,000,person,middle,1698039253880017,26.310215316319223,8.647567118308121,1.742786169774786,0.044492530378482914,15,vehicles,1080,car,13.100606,ok
1283,0166_20231023_053531,imptc_set_04.tar.gz,vrus,000,person,middle,1698039371119996,11.353006121533166,16.580758914873968,1.7036812916773196,0.056878789165448695,15,vrus,001,person,7.691778,ok
1284,0166_20231023_053531,imptc_set_04.tar.gz,vrus,001,person,middle,1698039370199984,16.9620477772046,13.582901449570864,1.6243367148735501,5.31919364781858,14,vrus,000,person,6.340624,ok
1286,0166_20231023_053531,imptc_set_04.tar.gz,vrus,003,person,middle,1698039340560005,32.185687277490665,4.313776084043232,1.6860457802712219,5.9591282853581,6,vehicles,1049,car,9.431138,ok
1288,0167_20231023_053654,imptc_set_04.tar.gz,vrus,002,person,middle,1698039516280002,31.321787946162846,7.437214603066838,1.6751374555998346,4.501331846704104,15,vrus,000,scooter,5.216139,ok
1290,0167_20231023_053654,imptc_set_04.tar.gz,vrus,004,person,middle,1698039536680002,7.915769214480644,18.773347930109377,1.68309615524115,4.996198159695398,11,vehicles,1067,car,4.389916,ok
1291,0167_20231023_053654,imptc_set_04.tar.gz,vrus,005,person,middle,1698039564359990,3.8617346801031047,-5.5175109011364585,1.6926886985266256,6.869564960325768,15,vehicles,1060,car,8.812317,ok
1293,0167_20231023_053654,imptc_set_04.tar.gz,vrus,007,person,middle,1698039530600014,5.374975810008823,8.947441824963745,1.6022564142037043,4.2260175060022505,10,vrus,004,person,1.83442,ok
1300,0168_20231023_054534,imptc_set_04.tar.gz,vrus,000,person,middle,1698039996199984,16.500626204187444,15.281334920432027,1.745764533679112,1.0553842858507354,10,vehicles,1064,car,7.565,ok
1301,0168_20231023_054534,imptc_set_04.tar.gz,vrus,001,person,middle,1698039983359990,6.99959208322162,11.922814294386415,1.6639292843332298,5.964408274909659,7,vrus,000,person,1.348538,ok
1302,0169_20231023_054710,imptc_set_04.tar.gz,vrus,001,person,middle,1698040066480017,0.856466318155576,-1.9659417700416415,1.7774691592558696,4.755832376185387,8,vrus,000,person,6.363069,ok
1303,0169_20231023_054710,imptc_set_04.tar.gz,vrus,002,person,middle,1698040056280002,6.831156110223509,19.890704803918624,1.6807795505355692,6.4964125239905135,13,vehicles,1057,car,8.55452,ok
1304,0169_20231023_054710,imptc_set_04.tar.gz,vrus,003,person,middle,1698040092600014,20.345409584578867,23.268004208585392,1.6925637323374514,3.5761616725711733,14,vrus,000,person,10.733862,ok
1305,0169_20231023_054710,imptc_set_04.tar.gz,vrus,004,person,middle,1698040050519996,-2.9401430867356817,2.0887270115430407,1.56001574549843,0.16598273588205192,11,vehicles,1044,car,11.883899,ok
1306,0169_20231023_054710,imptc_set_04.tar.gz,vrus,005,person,middle,1698040037840008,-1.91768342649921,-0.9524574521603737,1.6122843257042023,3.280771059305738,10,vrus,009,person,0.917585,ok
1308,0169_20231023_054710,imptc_set_04.tar.gz,vrus,007,person,middle,1698040105480017,12.765491011470338,15.768956173726439,1.7549877361115727,4.170515619872377,15,vehicles,1042,car,7.716543,ok
1309,0169_20231023_054710,imptc_set_04.tar.gz,vrus,008,person,middle,1698040047920026,-9.558137148552364,-10.381818703510941,1.595904636891151,5.29450305974304,11,vrus,004,person,14.14561,ok
1310,0169_20231023_054710,imptc_set_04.tar.gz,vrus,009,person,middle,1698040035160005,-4.7209808810291385,2.5437880744051835,1.6676335493312735,5.306052372991881,10,vrus,005,person,5.713026,ok
1312,0170_20231023_054844,imptc_set_04.tar.gz,vrus,001,person,middle,1698040185280002,0.0001480513637468692,-3.6314072501463226,1.7157029062129698,0.09541982020701395,15,vehicles,1082,car,15.132163,ok
1313,0170_20231023_054844,imptc_set_04.tar.gz,vrus,002,person,middle,1698040154640023,-1.3667958116531143,0.7214187558008508,1.6813555520321588,1.092142741987764,9,vehicles,1082,car,10.574959,ok
1314,0170_20231023_054844,imptc_set_04.tar.gz,vrus,003,person,middle,1698040158079987,8.886655643406767,12.918434423818566,1.7674706426307796,5.873513209329244,12,vrus,005,bicycle,2.487336,ok
1315,0170_20231023_054844,imptc_set_04.tar.gz,vrus,004,person,middle,1698040217760020,-3.6538062905978608,2.5655164745911927,1.6519064872734872,2.6830587148333938,15,vrus,006,person,5.203504,ok
1316,0170_20231023_054844,imptc_set_04.tar.gz,vrus,006,person,middle,1698040214440008,1.3583463557598687,-5.919547908493625,1.7132788002683355,5.779059393212749,15,vehicles,1059,car,7.08645,ok
1317,0170_20231023_054844,imptc_set_04.tar.gz,vrus,007,person,middle,1698040201760020,38.46924719889279,-8.36792279912771,1.698770140249981,0.6314608692875945,15,vehicles,1080,truck,6.344447,ok
1318,0170_20231023_054844,imptc_set_04.tar.gz,vrus,010,person,middle,1698040229480017,-12.102864830296273,8.888041523414916,1.7027068415437014,4.871976923022218,14,vehicles,1068,car,6.522083,ok
1320,0171_20231023_055134,imptc_set_04.tar.gz,vrus,000,person,middle,1698040329119996,-3.1491784518279515,1.9737290658853561,1.6608242129934359,0.037224934369678206,9,vrus,001,person,0.750662,ok
1321,0171_20231023_055134,imptc_set_04.tar.gz,vrus,001,person,middle,1698040330359990,-2.542237410678957,1.3916501950148505,1.8193659043999955,0.24195194493071556,9,vrus,000,person,0.870664,ok
1322,0171_20231023_055134,imptc_set_04.tar.gz,vrus,002,person,middle,1698040309320011,-2.782645743396859,0.5898328335774308,1.812390807325129,5.925357666078851,13,vrus,000,person,1.423992,ok
1324,0171_20231023_055134,imptc_set_04.tar.gz,vrus,004,person,middle,1698040301720011,-2.653717348726198,1.5017091869924635,1.8161230188415172,0.02540023442559992,15,vrus,000,person,0.713307,ok
1327,0172_20231023_055403,imptc_set_04.tar.gz,vrus,002,person,middle,1698040476320011,-2.7107776182337426,2.7410645211363525,1.657712977697569,3.258192489303412,5,vehicles,1042,car,13.039032,ok
1328,0173_20231023_055539,imptc_set_04.tar.gz,vrus,000,person,middle,1698040578840008,-2.6282730285110163,2.732376974032402,1.6528262509238782,0.04178364905704956,6,vrus,002,person,2.433735,ok
1329,0173_20231023_055539,imptc_set_04.tar.gz,vrus,002,person,middle,1698040594760020,-1.178065698498173,0.8244527549123691,1.7150061257767435,0.09484440941978604,10,vrus,000,person,2.393654,ok
1330,0173_20231023_055539,imptc_set_04.tar.gz,vrus,003,person,middle,1698040608600014,1.0915919885796836,3.5119874281871977,1.5634171469865374,4.848894057641881,10,vrus,002,person,1.741533,ok
1332,0173_20231023_055539,imptc_set_04.tar.gz,vrus,005,person,middle,1698040636320011,27.45838283905085,13.229692488872885,1.5924532496930834,5.167644215682923,12,vrus,001,person,6.158333,ok
1333,0173_20231023_055539,imptc_set_04.tar.gz,vrus,006,person,middle,1698040568840008,36.60212422434689,15.350961835973157,1.624008561306013,3.250040911129255,8,vrus,007,person,1.098999,ok
1334,0173_20231023_055539,imptc_set_04.tar.gz,vrus,007,person,middle,1698040571440008,34.70279032236534,14.729490993229554,1.6288549948926825,3.456367871967755,8,vrus,006,person,1.60113,ok
1338,0174_20231023_055749,imptc_set_04.tar.gz,vrus,001,person,middle,1698040765840008,-2.253220871714728,2.8820832646870067,1.7551980267421257,0.33843461854993523,7,vehicles,1081,car,17.095992,ok
1339,0174_20231023_055749,imptc_set_04.tar.gz,vrus,002,person,middle,1698040697480017,-2.2271832934972027,-1.2348735706637903,1.656390590026839,0.13074819900855764,12,vrus,004,person,1.642802,ok
1341,0174_20231023_055749,imptc_set_04.tar.gz,vrus,004,person,middle,1698040694720011,-0.787286657717405,-0.08327103467561017,1.652448325104522,0.2067359590785288,12,vrus,002,person,1.835303,ok
1342,0174_20231023_055749,imptc_set_04.tar.gz,vrus,005,person,middle,1698040690239993,6.262817079139579,20.047907769221737,1.694261732718886,3.03466003165042,13,vehicles,1009,car,11.426959,ok
1343,0174_20231023_055749,imptc_set_04.tar.gz,vrus,006,person,middle,1698040752640023,5.672821261136065,-6.794191738674417,1.751770567990791,6.022126751122379,11,vrus,009,person,0.466133,ok
1344,0174_20231023_055749,imptc_set_04.tar.gz,vrus,007,person,middle,1698040690280002,31.652170354387277,10.413316967910944,1.6444192219059501,5.449719750723413,13,vehicles,1066,car,12.230088,ok
1345,0174_20231023_055749,imptc_set_04.tar.gz,vrus,008,person,middle,1698040815000000,12.007656157414235,15.636185759828011,1.5571771841082438,4.20955457023543,11,vehicles,1073,car,13.935561,ok
1346,0174_20231023_055749,imptc_set_04.tar.gz,vrus,009,person,middle,1698040749119996,0.810368185321622,-3.3053722908279566,1.7479661421392336,6.06042823813054,13,vrus,006,person,0.567039,ok
1348,0174_20231023_055749,imptc_set_04.tar.gz,vrus,011,person,middle,1698040679000000,25.501978822065077,22.74028678348136,1.6707545045296257,0.06763957248333112,12,vehicles,1066,car,4.62066,ok
1349,0174_20231023_055749,imptc_set_04.tar.gz,vrus,012,person,middle,1698040764640023,34.65977439414996,1.2676415293567378,1.6993703532798294,4.1808163213812986,8,vehicles,1077,car,10.061055,ok
1351,0175_20231023_060538,imptc_set_04.tar.gz,vrus,001,person,middle,1698041196320011,26.0627040198182,7.320264665589205,1.6822293545741434,3.8330773828145968,12,vrus,005,bicycle,1.927274,ok
1353,0175_20231023_060538,imptc_set_04.tar.gz,vrus,003,person,middle,1698041156720011,13.90554729828302,14.408565329767939,1.6715866625041145,4.743166408228735,6,vehicles,1025,car,7.579307,ok
1354,0175_20231023_060538,imptc_set_04.tar.gz,vrus,004,person,middle,1698041215880017,28.629150288896103,6.430959166708911,1.7144954422925804,4.10382366535771,4,vrus,001,person,4.708353,ok
1356,0175_20231023_060538,imptc_set_04.tar.gz,vrus,007,person,middle,1698041180160005,-12.201128880535274,-11.070634774940208,1.5983464766202118,0.04609000114931804,15,vehicles,1007,car,9.097923,ok
1358,0176_20231023_060842,imptc_set_04.tar.gz,vrus,000,person,middle,1698041377680002,-2.0080239581367434,2.2929619269659307,1.7290949457955938,0.0310252871321213,9,vehicles,1021,car,3.240967,ok
1359,0176_20231023_060842,imptc_set_04.tar.gz,vrus,001,person,middle,1698041402519996,-1.043337921980356,1.3424447580298027,1.6533994917510284,0.061780134373374596,3,vrus,000,person,1.548961,ok
1362,0177_20231023_061222,imptc_set_04.tar.gz,vrus,000,person,middle,1698041607239993,27.012562229521166,8.545025416823488,1.7460596679416729,0.43482788947220247,13,vehicles,1035,car,11.080366,ok
1363,0177_20231023_061222,imptc_set_04.tar.gz,vrus,001,person,middle,1698041579920026,-2.8634179503544726,2.5772857545064607,1.6206152865260093,0.025740949872637874,5,vehicles,1030,car,4.87895,ok
1364,0177_20231023_061222,imptc_set_04.tar.gz,vrus,002,person,middle,1698041623239993,10.293122844196962,-10.904495687101523,1.7330503973385505,0.06705209993543096,14,vehicles,1027,car,14.830066,ok
1365,0177_20231023_061222,imptc_set_04.tar.gz,vrus,003,person,middle,1698041601039978,1.7301260741362403,3.556045994715962,1.6993629992434602,5.798159098369684,10,vehicles,1049,car,9.101457,ok
1366,0177_20231023_061222,imptc_set_04.tar.gz,vrus,004,person,middle,1698041617119996,-2.7702613976822517,-1.9715259740749111,1.5876028827334832,4.046196526228575,8,vehicles,1051,car,11.830221,ok
1368,0177_20231023_061222,imptc_set_04.tar.gz,vrus,006,person,middle,1698041615039978,5.07100112045533,21.42980107275279,1.733929849172179,5.594999856766114,9,vehicles,1049,car,4.905837,ok
1371,0178_20231023_101814,imptc_set_04.tar.gz,vrus,000,person,middle,1698056357440008,-8.579891218925937,-7.785661138619632,1.5814545268385998,0.228003174412357,6,vehicles,1034,car,13.503959,ok
1372,0178_20231023_101814,imptc_set_04.tar.gz,vrus,001,person,middle,1698056333840008,-3.1747245940826674,2.879485838065575,1.6828057616630323,0.03901408886194627,6,vrus,002,person,0.315768,ok
1373,0178_20231023_101814,imptc_set_04.tar.gz,vrus,003,person,middle,1698056389560005,9.839948646046608,-10.53351280519789,1.82069901379468,0.034411978923669664,5,vrus,000,person,18.327225,ok
1374,0178_20231023_101814,imptc_set_04.tar.gz,vrus,005,person,middle,1698056308720011,-3.545943703316145,2.6212896575431888,1.687281666627725,5.659566584845219,10,vrus,002,person,0.55696,ok
1375,0178_20231023_101814,imptc_set_04.tar.gz,vrus,006,person,middle,1698056305440008,-0.28426053692104203,-0.34800170627938715,1.6800604556103533,5.390036144931294,8,vrus,007,person,0.577204,ok
1376,0178_20231023_101814,imptc_set_04.tar.gz,vrus,007,person,middle,1698056304359990,0.6136186946350444,-1.8557622328844623,1.5656598136789954,5.801895997515453,7,vrus,006,person,0.547132,ok
1377,0178_20231023_101814,imptc_set_04.tar.gz,vrus,008,person,middle,1698056321680002,-15.614665341202986,13.404368673643402,1.6607900855613784,5.3574850528048055,9,vrus,005,person,4.23773,ok
1378,0179_20231023_102123,imptc_set_04.tar.gz,vrus,000,person,middle,1698056533880017,-7.256558774691473,-6.573939276361925,1.5805307739605863,2.587465260577778,5,vrus,001,person,10.305183,ok
1379,0179_20231023_102123,imptc_set_04.tar.gz,vrus,001,person,middle,1698056526359990,-2.901934409975102,2.7570934607720616,1.6451858515794109,0.11019855289943795,4,vrus,000,person,11.018825,ok
1382,0179_20231023_102123,imptc_set_04.tar.gz,vrus,004,person,middle,1698056557680002,-7.732378736066963,-7.01152056245536,1.798486960945228,0.04930108538807916,6,vrus,000,person,0.954384,ok
1383,0179_20231023_102123,imptc_set_04.tar.gz,vrus,005,person,middle,1698056574920026,-9.75623341081776,-7.459676873777612,1.4384360415530928,0.02742977668098541,9,vrus,000,person,1.345923,ok
1389,0180_20231023_102627,imptc_set_04.tar.gz,vrus,000,person,middle,1698056866039978,10.468239511469491,15.841328414858053,1.8096463667026244,0.17197658775562197,7,vehicles,1057,truck,16.502184,ok
1390,0180_20231023_102627,imptc_set_04.tar.gz,vrus,001,person,middle,1698056907440008,13.030888761071347,14.840655314617168,1.7120815799601365,3.3543175285434548,5,vehicles,1103,car,16.667259,ok
1391,0180_20231023_102627,imptc_set_04.tar.gz,vrus,002,person,middle,1698056817359990,16.797146358786282,14.623151678196589,1.746480264204721,0.18262550765357927,5,vrus,000,person,3.594017,ok
1392,0180_20231023_102627,imptc_set_04.tar.gz,vrus,003,person,middle,1698056949519996,0.1328333767509978,-3.5594406853953013,1.6402258072657536,2.897794395351684,9,vehicles,1102,car,8.2581,ok
1393,0180_20231023_102627,imptc_set_04.tar.gz,vrus,004,person,middle,1698056856039978,0.30013231118312705,-2.637551733796654,1.5622321420489664,2.7025405632189963,10,vehicles,1060,car,3.803786,ok
1394,0180_20231023_102627,imptc_set_04.tar.gz,vrus,005,person,middle,1698056880880017,-13.52213276325197,-12.651322999782469,1.6032720033877128,0.12916798298425397,4,vrus,001,person,5.784567,ok
1395,0180_20231023_102627,imptc_set_04.tar.gz,vrus,006,person,middle,1698056872079987,-2.165730078525782,0.7943669743914352,1.5628578407302804,6.513341156399925,7,vehicles,1043,car,6.028843,ok
1396,0180_20231023_102627,imptc_set_04.tar.gz,vrus,009,person,middle,1698056862280002,-10.583691831740634,-13.44955206637952,1.6022180234718248,1.3158524985762907,8,vehicles,1060,car,6.105408,ok
1398,0181_20231023_103923,imptc_set_04.tar.gz,vrus,000,person,middle,1698057637039978,12.029362771612837,15.61945802033031,1.6390584849637515,4.0436302782555,5,vrus,004,person,0.57402,ok
1399,0181_20231023_103923,imptc_set_04.tar.gz,vrus,001,person,middle,1698057608359990,-2.4537415115222134,2.3795433037339313,1.7298632576222694,0.040425926840043674,9,vehicles,1037,car,12.342703,ok
1400,0181_20231023_103923,imptc_set_04.tar.gz,vrus,002,person,middle,1698057613960035,25.81403981868528,3.500472627544014,1.6541833854868218,0.05510933362137297,8,vrus,003,person,4.911609,ok
1401,0181_20231023_103923,imptc_set_04.tar.gz,vrus,004,person,middle,1698057627239993,5.718468839101292,18.688655547075886,1.940404704141777,2.7544425092000977,5,vrus,000,person,3.05719,ok
1402,0181_20231023_103923,imptc_set_04.tar.gz,vrus,006,person,middle,1698057687880017,-1.6930773239279477,0.6006660835281584,1.6923897666952212,5.056970817909434,3,vrus,010,bicycle,8.362661,ok
1403,0181_20231023_103923,imptc_set_04.tar.gz,vrus,007,person,middle,1698057705119996,16.44436379556178,18.785622621451278,1.7105598326142266,5.026355804880034,2,vrus,005,person,5.841349,ok
1404,0181_20231023_103923,imptc_set_04.tar.gz,vrus,008,person,middle,1698057572960035,30.480094827338526,15.356017360516834,1.7253563363060667,7.290047440880754,12,vrus,009,person,22.115057,ok
1405,0181_20231023_103923,imptc_set_04.tar.gz,vrus,009,person,middle,1698057572640023,8.144517611886206,18.170636408597474,1.6973415680754909,5.43166576721293,11,vehicles,1008,truck,6.811543,ok
1407,0181_20231023_103923,imptc_set_04.tar.gz,vrus,011,person,middle,1698057691480017,35.3472925817801,15.955418607766047,1.6846382548894345,3.814407826307434,4,vrus,005,person,13.335043,ok
