sample_id,nearest_type,nearest_class,nearest_dist,n_neighbors_found,displacement,avg_speed_est,status_moment,status_future
1320,vrus,person,0.750662,9,0.025217,0.005043,ok,ok
1321,vrus,person,0.870664,9,0.085241,0.017048,ok,ok
1322,vrus,person,1.423992,13,7.762975,1.552595,ok,ok
1324,vrus,person,0.713307,15,0.01932,0.003864,ok,ok
1327,vehicles,car,13.039032,5,4.130614,0.86778,ok,ok
1328,vrus,person,2.433735,6,0.037671,0.007534,ok,ok
1329,vrus,person,2.393654,10,0.033576,0.006715,ok,ok
1330,vrus,person,1.741533,10,7.35573,1.471146,ok,ok
1332,vrus,person,6.158333,12,6.692491,1.338498,ok,ok
1333,vrus,person,1.098999,8,4.296145,0.859229,ok,ok
1334,vrus,person,1.60113,8,4.339853,0.867971,ok,ok
1338,vehicles,car,17.095992,7,0.209838,0.041968,ok,ok
1339,vrus,person,1.642802,12,4.583559,0.916712,ok,ok
1341,vrus,person,1.835303,12,1.405757,0.281151,ok,ok
1342,vehicles,car,11.426959,13,3.03619,0.607238,ok,ok
1343,vrus,person,0.466133,11,7.655101,1.53102,ok,ok
1344,vehicles,car,12.230088,13,7.002128,1.400426,ok,ok
1345,vehicles,car,13.935561,11,6.801899,1.36038,ok,ok
1346,vrus,person,0.567039,13,8.129553,1.625911,ok,ok
1348,vehicles,car,4.62066,12,0.009149,0.00183,ok,ok
1349,vehicles,car,10.061055,8,5.631981,1.126396,ok,ok
1351,vrus,bicycle,1.927274,12,2.540112,0.508022,ok,ok
1353,vehicles,car,7.579307,6,5.171245,1.034249,ok,ok
1354,vrus,person,4.708353,4,5.145031,1.029006,ok,ok
1356,vehicles,car,9.097923,15,0.1254,0.02508,ok,ok
1358,vehicles,car,3.240967,9,0.009823,0.001965,ok,ok
1359,vrus,person,1.548961,3,0.035094,0.007019,ok,ok
1362,vehicles,car,11.080366,13,0.637364,0.127473,ok,ok
1363,vehicles,car,4.87895,5,0.001975,0.000395,ok,ok
1364,vehicles,car,14.830066,14,1.830632,0.366126,ok,ok
1365,vehicles,car,9.101457,10,7.571189,1.514238,ok,ok
1366,vehicles,car,11.830221,8,4.983928,0.996786,ok,ok
1368,vehicles,car,4.905837,9,7.910947,1.582189,ok,ok
1371,vehicles,car,13.503959,6,0.860443,0.172089,ok,ok
1372,vrus,person,0.315768,6,0.009769,0.001954,ok,ok
1373,vrus,person,18.327225,5,2.191803,0.438361,ok,ok
1374,vrus,person,0.55696,10,8.277426,1.655485,ok,ok
1375,vrus,person,0.577204,8,5.357116,1.071423,ok,ok
1376,vrus,person,0.547132,7,7.839701,1.56794,ok,ok
1377,vrus,person,4.23773,9,6.1339,1.406865,ok,ok
1378,vrus,person,10.305183,5,0.858483,0.171697,ok,ok
1379,vrus,person,11.018825,4,0.126759,0.025352,ok,ok
1382,vrus,person,0.954384,6,0.029715,0.005943,ok,ok
1383,vrus,person,1.345923,9,0.004792,0.000958,ok,ok
1389,vehicles,truck,16.502184,7,0.013848,0.00277,ok,ok
1390,vehicles,car,16.667259,5,3.167536,0.633507,ok,ok
1391,vrus,person,3.594017,5,0.335943,0.067189,ok,ok
1392,vehicles,car,8.2581,9,4.707811,0.941562,ok,ok
1393,vehicles,car,3.803786,10,7.161842,1.432368,ok,ok
1394,vrus,person,5.784567,4,0.442534,0.088507,ok,ok
1395,vehicles,car,6.028843,7,9.270593,1.854119,ok,ok
1396,vehicles,car,6.105408,8,0.806121,0.161224,ok,ok
1398,vrus,person,0.57402,5,4.132576,0.826515,ok,ok
1399,vehicles,car,12.342703,9,0.005419,0.001084,ok,ok
1400,vrus,person,4.911609,8,0.955189,0.191038,ok,ok
1401,vrus,person,3.05719,5,4.06435,0.81287,ok,ok
1402,vrus,bicycle,8.362661,3,7.195538,1.439108,ok,ok
1403,vrus,person,5.841349,2,5.980726,1.196145,ok,ok
1404,vrus,person,22.115057,12,8.920488,1.784098,ok,ok
1405,vehicles,truck,6.811543,11,6.468274,1.293655,ok,ok
1407,vrus,person,13.335043,4,5.325894,1.065179,ok,ok
1409,vrus,person,1.248035,4,1.312052,0.328013,ok,ok
1410,vrus,person,0.713489,7,0.190547,0.038109,ok,ok
1411,vehicles,car,7.196125,15,0.015236,0.003047,ok,ok
1412,vrus,person,0.513594,13,0.021646,0.004329,ok,ok
1413,vrus,person,2.311958,3,7.209335,1.441867,ok,ok
1414,vrus,person,0.478253,10,0.02626,0.005252,ok,ok
1415,vrus,person,0.897688,6,0.267272,0.053454,ok,ok
1416,vehicles,truck,14.646155,10,6.131642,1.226328,ok,ok
1417,vehicles,truck,10.41563,11,7.730774,1.546155,ok,ok
1418,vrus,person,14.944442,5,5.193153,1.038631,ok,ok
1419,vrus,person,0.72897,8,9.222276,1.844455,ok,ok
1420,vrus,person,0.390003,13,0.319812,0.063962,ok,ok
1421,vrus,person,0.548749,12,5.130709,1.026142,ok,ok
1422,vrus,person,1.074589,10,0.023159,0.004632,ok,ok
1423,vrus,person,0.824454,9,7.203602,1.44072,ok,ok
1425,vrus,person,0.728504,13,5.166845,1.033369,ok,ok
1426,vehicles,car,13.039586,9,4.524085,1.009836,ok,ok
1428,vehicles,car,4.188117,13,0.057685,0.011537,ok,ok
1429,vehicles,car,19.579101,8,0.574132,0.114826,ok,ok
1430,vrus,person,2.744913,5,0.051893,0.010379,ok,ok
1431,vrus,person,5.122439,10,6.209023,1.241805,ok,ok
1432,vrus,person,0.08667,11,7.138948,1.42779,ok,ok
1433,vrus,person,20.053772,5,9.527134,1.905427,ok,ok
1434,vrus,person,0.413897,6,5.188928,1.037786,ok,ok
1435,vrus,person,1.44733,9,14.349059,2.869812,ok,ok
1437,vrus,person,0.680977,8,5.767618,1.2324,ok,ok
1438,vehicles,car,8.623815,11,0.384784,0.076957,ok,ok
1439,vehicles,car,1.050096,11,7.94962,1.589924,ok,ok
1441,vehicles,car,0.229324,11,7.129356,1.425871,ok,ok
1442,vrus,person,10.352697,11,8.940773,1.788155,ok,ok
1443,vehicles,car,0.243208,12,6.962767,1.392553,ok,ok
1444,vrus,person,1.286942,9,2.389733,0.477947,ok,ok
1446,vrus,bicycle,1.629125,5,3.903258,0.780652,ok,ok
1448,vrus,person,5.590325,9,4.685918,0.937184,ok,ok
1449,vrus,person,0.511569,8,6.714392,1.342878,ok,ok
1450,vrus,bicycle,16.306726,15,7.381924,1.476385,ok,ok
1452,vehicles,car,15.839161,9,5.242524,1.048505,ok,ok
1454,vrus,person,2.334003,12,0.011289,0.002258,ok,ok
1455,vrus,person,2.405578,13,0.016705,0.003341,ok,ok
1456,vrus,person,0.480631,10,2.912886,0.582577,ok,ok
1457,vrus,person,2.288397,9,7.28781,1.457562,ok,ok
1458,vehicles,car,4.974396,11,8.420447,1.684089,ok,ok
1459,vrus,person,0.434703,14,7.14254,1.428508,ok,ok
1460,vehicles,car,4.738561,15,5.877004,1.175401,ok,ok
1461,vehicles,car,13.905435,7,0.394952,0.07899,ok,ok
1462,vrus,person,5.794465,9,6.213574,1.242715,ok,ok
1463,vrus,person,0.548481,12,0.754241,0.150848,ok,ok
1464,vrus,person,5.125721,11,7.315054,1.463011,ok,ok
1465,vrus,person,5.127776,15,5.26925,1.05385,ok,ok
1466,vrus,person,1.279863,15,7.212241,1.442448,ok,ok
1467,vrus,person,20.590381,9,5.25497,1.050994,ok,ok
1468,vrus,person,0.678865,15,7.177956,1.470892,ok,ok
1469,vrus,person,0.94923,15,6.430812,1.36247,ok,ok
1470,vrus,person,20.76467,10,5.228557,1.233143,ok,ok
1475,vrus,person,0.189818,4,0.087619,0.017524,ok,ok
1477,vehicles,car,16.561092,13,0.180467,0.036093,ok,ok
1478,vehicles,car,16.492104,7,0.10707,0.021414,ok,ok
1479,vehicles,car,17.289686,7,6.675348,1.33507,ok,ok
1480,vrus,person,0.051043,11,8.251033,1.650207,ok,ok
1481,vehicles,car,12.113619,10,7.124351,1.42487,ok,ok
1485,vrus,stroller,6.308368,7,6.320314,1.264063,ok,ok
1486,vrus,person,9.275567,13,8.27902,1.655804,ok,ok
1488,vehicles,car,6.202126,9,6.158737,1.387091,ok,ok
1493,vrus,stroller,1.137155,11,0.037802,0.00756,ok,ok
1494,vehicles,car,9.973091,11,6.272733,1.254547,ok,ok
1495,vehicles,car,6.890491,12,6.463594,1.292719,ok,ok
1498,vrus,person,0.427134,11,0.16884,0.033768,ok,ok
1499,vrus,stroller,4.570257,11,9.122745,1.824549,ok,ok
1500,vrus,person,2.239027,12,0.084533,0.016907,ok,ok
1501,vrus,person,1.82085,12,0.147486,0.029497,ok,ok
1502,vrus,bicycle,34.292864,6,4.876786,1.078939,ok,ok
1504,vrus,person,1.073938,15,0.074694,0.014939,ok,ok
1505,vrus,person,1.205037,15,0.03785,0.00757,ok,ok
1506,vrus,person,1.185872,14,0.056728,0.011346,ok,ok
1507,vrus,person,1.349386,15,0.064217,0.012843,ok,ok
1508,vrus,person,1.030077,15,0.06212,0.012424,ok,ok
1509,vehicles,car,8.946919,8,0.006817,0.001363,ok,ok
1510,vrus,person,1.567309,9,0.366,0.0732,ok,ok
1511,vehicles,car,8.527868,13,0.23728,0.047456,ok,ok
1512,vrus,person,0.563512,15,6.368799,1.27376,ok,ok
1513,vehicles,car,9.054605,14,1.782975,0.356595,ok,ok
1515,vrus,person,1.423898,14,0.060915,0.012183,ok,ok
1516,vrus,person,0.706466,12,3.382167,0.676433,ok,ok
1517,vrus,person,1.599094,15,5.722935,1.144587,ok,ok
1519,vehicles,car,8.394571,15,8.334196,1.666839,ok,ok
1521,vehicles,car,6.625636,15,1.82955,0.36591,ok,ok
1522,vehicles,car,8.666694,15,5.619364,1.151508,ok,ok
1524,vehicles,car,13.670391,13,2.769509,0.596874,ok,ok
1532,vrus,person,0.680572,12,0.268741,0.053748,ok,ok
1533,vehicles,car,14.463348,10,0.124376,0.024875,ok,ok
1534,vrus,person,0.291585,12,0.224296,0.044859,ok,ok
1535,vrus,person,0.301325,15,6.353195,1.270639,ok,ok
1536,vrus,person,2.441865,15,7.332284,1.466457,ok,ok
1537,vrus,person,0.495203,15,6.721059,1.344212,ok,ok
1538,vrus,person,1.591969,15,5.557875,1.111575,ok,ok
1539,vrus,person,0.626652,15,7.410467,1.494048,ok,ok
1543,vrus,bicycle,2.926677,15,0.037537,0.007507,ok,ok
1545,vrus,bicycle,4.377147,12,7.947859,1.589572,ok,ok
1546,vrus,bicycle,2.460346,12,6.343553,1.268711,ok,ok
1547,vrus,person,0.492024,14,7.789795,1.557959,ok,ok
1548,vehicles,car,6.534576,13,5.212084,1.042417,ok,ok
1549,vrus,person,0.590818,11,7.145151,1.42903,ok,ok
1550,vrus,person,0.768427,11,7.528988,1.505798,ok,ok
1552,vrus,person,0.68677,9,7.735955,1.547191,ok,ok
1553,vrus,person,1.099022,12,7.924774,1.584955,ok,ok
1555,vehicles,car,10.077759,15,0.387846,0.091473,ok,ok
1559,vrus,bicycle,4.074271,8,6.340634,1.268127,ok,ok
1561,vehicles,truck,8.092108,12,6.95009,1.390018,ok,ok
1562,vrus,motorcycle,7.075242,6,5.794683,1.158937,ok,ok
1563,vehicles,car,5.147268,6,5.85714,1.171428,ok,ok
1564,vehicles,car,11.345168,9,6.243739,1.248748,ok,ok
1566,vrus,person,0.24749,12,0.043919,0.008784,ok,ok
1567,vehicles,car,11.527189,12,0.018107,0.003621,ok,ok
1568,vrus,person,0.824176,14,0.076979,0.015396,ok,ok
1569,vehicles,car,3.294048,15,0.166523,0.033305,ok,ok
1570,vrus,person,1.18472,10,0.876566,0.175313,ok,ok
1571,vrus,person,0.233207,7,7.506138,1.501228,ok,ok
1572,vrus,person,2.944284,13,6.496478,1.299296,ok,ok
1573,vrus,person,0.44295,15,6.650026,1.330005,ok,ok
1575,vrus,person,0.066672,13,7.156622,1.431324,ok,ok
1576,vrus,person,1.96885,14,0.086325,0.017265,ok,ok
1577,vrus,person,7.225285,15,7.433285,1.486657,ok,ok
1578,vrus,person,0.900724,12,0.00815,0.00163,ok,ok
1579,vrus,person,6.940168,12,9.450845,1.890169,ok,ok
1580,vehicles,car,11.437621,12,6.715161,1.343032,ok,ok
1581,vehicles,car,17.665961,9,8.087096,1.617419,ok,ok
1582,vrus,person,0.532585,12,3.737789,0.747558,ok,ok
1583,vrus,person,7.614455,15,2.454268,0.490854,ok,ok
1584,vrus,person,0.692741,13,6.962819,1.392564,ok,ok
1585,vrus,person,0.87656,12,6.691518,1.338304,ok,ok
1586,vrus,person,0.548796,12,6.832509,1.366502,ok,ok
1588,vrus,person,0.572111,11,1.310833,0.262167,ok,ok
1590,vehicles,car,22.574643,9,0.091567,0.018919,ok,ok
1591,vehicles,car,5.373436,15,4.863088,1.125715,ok,ok
1592,vehicles,car,8.840651,12,5.096655,1.190807,ok,ok
1593,vehicles,car,12.658335,14,6.803896,1.700974,ok,ok
1594,vrus,person,12.925208,13,5.492596,1.373149,ok,ok
1596,vrus,person,2.710672,13,0.384357,0.076871,ok,ok
1597,vehicles,car,4.221422,14,9.261247,1.852249,ok,ok
1598,vrus,bicycle,2.343126,11,0.029591,0.005918,ok,ok
1599,vrus,person,7.98011,13,8.99442,1.798884,ok,ok
1600,vrus,person,3.990388,11,7.95526,1.591052,ok,ok
1602,vrus,person,1.742635,15,7.253945,1.450789,ok,ok
1603,vrus,person,2.066297,10,0.004863,0.000973,ok,ok
1604,vehicles,car,7.674798,11,7.862669,1.572534,ok,ok
1605,vehicles,car,5.79619,12,6.955493,1.391099,ok,ok
1606,vrus,person,21.317653,8,6.889572,1.377914,ok,ok
1607,vrus,person,3.363877,11,0.027234,0.005447,ok,ok
1609,vrus,person,1.948361,13,0.489116,0.097823,ok,ok
1610,vehicles,car,13.586794,8,0.053085,0.010617,ok,ok
1611,vrus,person,1.750301,13,0.136703,0.027341,ok,ok
1612,vehicles,car,5.198623,15,2.41911,0.483822,ok,ok
1613,vrus,bicycle,1.905672,15,6.117498,1.2235,ok,ok
1614,vrus,person,3.775638,12,0.121045,0.024209,ok,ok
1615,vrus,person,20.818133,8,2.092052,0.41841,ok,ok
1617,vrus,bicycle,3.182591,15,4.600208,0.920042,ok,ok
1618,vrus,person,6.654062,15,7.294009,1.458802,ok,ok
1619,vrus,bicycle,1.822762,15,0.321122,0.064224,ok,ok
1620,vrus,person,0.732249,15,0.561889,0.112378,ok,ok
1621,vrus,person,6.567146,10,7.255499,1.4511,ok,ok
1624,vrus,person,2.803963,15,3.56316,0.712632,ok,ok
1625,vehicles,car,4.961115,15,3.213825,0.642765,ok,ok
1626,vehicles,car,10.291692,15,8.009926,1.601985,ok,ok
1628,vrus,person,11.564848,15,6.03148,1.206296,ok,ok
1632,vehicles,car,6.40163,13,0.014426,0.002885,ok,ok
1633,vrus,person,2.654828,13,0.009591,0.001918,ok,ok
1634,vrus,person,2.150721,11,3.053195,0.610639,ok,ok
1635,vrus,person,4.276478,14,7.326072,1.465214,ok,ok
1636,vrus,person,5.841121,12,8.123771,1.624754,ok,ok
1637,vehicles,car,5.586154,15,0.273283,0.054657,ok,ok
1638,vehicles,car,15.539093,12,5.528284,1.105657,ok,ok
1639,vrus,person,0.477772,15,5.648131,1.129626,ok,ok
1641,vrus,person,0.396172,15,5.212164,1.240991,ok,ok
1642,vehicles,car,9.05764,13,0.016341,0.003268,ok,ok
1643,vrus,person,1.282931,11,0.073595,0.014719,ok,ok
1645,vrus,person,0.963515,13,5.725188,1.145038,ok,ok
1646,vrus,person,0.885205,15,0.644792,0.128958,ok,ok
1647,vrus,bicycle,8.028088,15,7.237026,1.447405,ok,ok
1648,vrus,person,0.852035,14,7.917129,1.583426,ok,ok
1650,vrus,person,0.505123,11,7.301706,1.460341,ok,ok
1655,vrus,bicycle,3.537544,8,5.042318,1.008464,ok,ok
1656,vehicles,car,6.477174,11,0.008336,0.001667,ok,ok
1657,vrus,bicycle,2.439492,15,0.420504,0.084101,ok,ok
1659,vrus,bicycle,2.693937,10,7.716296,1.543259,ok,ok
1661,vehicles,car,5.44297,10,7.110127,1.422025,ok,ok
1662,vrus,person,4.321585,14,5.358509,1.071702,ok,ok
1663,vrus,person,4.729403,13,1.001403,0.200281,ok,ok
1664,vrus,person,2.651269,15,7.79781,1.559562,ok,ok
1666,vrus,person,1.613317,11,1.067064,0.213413,ok,ok
1667,vrus,person,0.652617,13,7.09518,1.419036,ok,ok
1668,vrus,person,0.229206,13,7.660125,1.532025,ok,ok
1669,vrus,person,1.209785,15,7.731457,1.546291,ok,ok
1670,vrus,person,6.489421,13,5.850184,1.170037,ok,ok
1671,vrus,person,7.544584,15,8.783,1.7566,ok,ok
1672,vrus,bicycle,2.218229,10,0.730734,0.146147,ok,ok
1674,vrus,person,0.606282,15,9.443197,1.888639,ok,ok
1676,vehicles,car,10.38412,15,7.912211,1.582442,ok,ok
1677,vrus,person,3.985285,13,4.903812,0.980762,ok,ok
1678,vrus,person,0.874598,12,4.720856,0.975383,ok,ok
1679,vrus,person,2.452114,15,5.929391,1.497321,ok,ok
1685,vrus,person,4.911082,11,1.621142,0.324228,ok,ok
1686,vehicles,car,7.295788,15,6.662923,1.332585,ok,ok
1687,vehicles,car,7.05476,15,7.051726,1.410345,ok,ok
1688,vehicles,car,4.458096,15,7.509378,1.501876,ok,ok
1689,vehicles,car,28.581646,7,0.050374,0.010075,ok,ok
1690,vrus,person,1.897657,15,6.961669,1.392334,ok,ok
1692,vrus,stroller,25.139607,4,8.945393,1.789079,ok,ok
1693,vehicles,car,7.802238,12,2.321788,0.547592,ok,ok
1694,vrus,person,2.689464,3,0.032881,0.006576,ok,ok
1695,vehicles,car,12.777749,4,0.030188,0.006038,ok,ok
1696,vrus,person,2.64114,3,1.258126,0.251625,ok,ok
1697,vehicles,car,6.259803,8,0.014252,0.00285,ok,ok
1698,vehicles,car,14.555299,5,1.163142,0.232628,ok,ok
1699,vrus,person,4.37458,12,7.963327,1.592665,ok,ok
1700,vrus,person,6.942599,7,7.828804,1.565761,ok,ok
1701,vrus,person,3.903094,15,6.896325,1.379265,ok,ok
1702,vehicles,car,7.280563,12,0.005487,0.001097,ok,ok
1703,vrus,person,3.705534,15,7.760214,1.552043,ok,ok
1705,vrus,person,20.281062,10,0.036541,0.007308,ok,ok
1708,vehicles,car,15.470675,5,4.806005,0.961201,ok,ok
1709,vehicles,truck,10.242642,6,5.717391,1.143478,ok,ok
1710,vrus,person,7.310375,7,6.737361,1.347472,ok,ok
1711,vehicles,truck,13.805343,8,5.752386,1.150477,ok,ok
1712,vehicles,car,6.283847,9,6.882326,1.376465,ok,ok
1714,vehicles,truck,11.009869,8,6.669871,1.401232,ok,ok
1715,vehicles,car,15.61574,4,5.384753,1.294424,ok,ok
1717,vrus,person,2.114412,13,0.005822,0.001164,ok,ok
1718,vrus,person,3.380187,13,6.864407,1.372881,ok,ok
1719,vehicles,car,11.713505,13,7.565624,1.513125,ok,ok
1720,vrus,person,2.180722,12,0.107602,0.02152,ok,ok
1721,vrus,person,2.095929,15,7.45449,1.490898,ok,ok
1722,vrus,person,1.576112,15,6.745849,1.34917,ok,ok
1723,vrus,person,0.579891,13,5.009155,1.001831,ok,ok
1724,vrus,person,1.657679,13,7.299265,1.459853,ok,ok
1725,vehicles,car,13.918055,12,9.284034,1.856807,ok,ok
1726,vrus,person,0.794052,13,0.041268,0.008254,ok,ok
1728,vrus,person,1.891354,13,6.498773,1.476994,ok,ok
1729,vrus,person,1.712754,12,4.402791,1.058362,ok,ok
1733,vehicles,car,5.600255,15,2.125559,0.425112,ok,ok
1734,vrus,person,0.80437,15,6.457885,1.291577,ok,ok
1735,vrus,person,1.336162,15,0.799889,0.159978,ok,ok
1736,vrus,person,1.185324,15,5.799523,1.159905,ok,ok
1737,vrus,bicycle,2.497538,15,0.079201,0.01584,ok,ok
1738,vrus,person,0.163587,15,7.317007,1.463401,ok,ok
1739,vrus,person,1.246078,15,7.062177,1.412435,ok,ok
1740,vrus,person,1.870665,15,8.042427,1.608485,ok,ok
1742,vrus,person,4.413449,15,5.310264,1.062053,ok,ok
1743,vrus,person,2.015884,15,6.869705,1.373941,ok,ok
1744,vrus,person,1.746602,15,7.686549,1.53731,ok,ok
1745,vrus,person,0.489329,15,3.915462,0.783092,ok,ok
1746,vehicles,car,16.624441,15,4.801594,1.121867,ok,ok
1748,vrus,person,0.271628,13,7.685347,1.537069,ok,ok
1749,vehicles,car,13.519952,15,0.488034,0.097607,ok,ok
1750,vehicles,car,3.944912,15,2.636796,0.527359,ok,ok
1751,vrus,person,0.202918,15,6.813726,1.362745,ok,ok
1752,vrus,person,2.229883,15,6.499606,1.299921,ok,ok
1753,vrus,person,0.395755,15,7.122231,1.424446,ok,ok
1754,vrus,person,5.16821,15,6.893835,1.378767,ok,ok
1756,vrus,person,0.595108,9,2.245243,0.449049,ok,ok
1757,vrus,person,0.451664,15,7.610219,1.522044,ok,ok
1758,vrus,person,0.242136,15,6.73953,1.347906,ok,ok
1759,vrus,person,0.543086,15,7.503319,1.500664,ok,ok
1760,vrus,person,3.176022,15,8.899072,1.779814,ok,ok
1761,vrus,person,0.588787,15,6.511013,1.302203,ok,ok
1762,vrus,person,0.556472,14,7.906674,1.581335,ok,ok
1763,vrus,person,0.527431,15,8.371673,1.674335,ok,ok
1764,vrus,person,0.498489,15,5.334519,1.066904,ok,ok
1766,vehicles,truck,9.897075,15,6.754376,1.350875,ok,ok
1769,vrus,person,0.580035,15,6.741889,1.348378,ok,ok
1770,vehicles,car,8.823029,15,7.604443,1.520889,ok,ok
1771,vehicles,car,10.978676,15,6.830726,1.366145,ok,ok
1772,vehicles,car,14.232235,15,3.363958,0.672792,ok,ok
1773,vehicles,car,8.776209,15,11.247922,2.249584,ok,ok
1774,vrus,person,0.588033,15,6.796397,1.359279,ok,ok
1775,vrus,person,0.473962,15,7.437591,1.487518,ok,ok
1776,vehicles,car,6.59731,13,7.759474,1.551895,ok,ok
1778,vrus,bicycle,2.004217,13,4.262284,0.852457,ok,ok
1779,vrus,person,8.747672,11,8.291706,1.658341,ok,ok
1780,vrus,person,1.61241,15,6.336735,1.267347,ok,ok
1781,vehicles,car,9.128755,14,8.771156,1.754231,ok,ok
1783,vrus,bicycle,1.810278,13,6.145927,1.229185,ok,ok
1784,vehicles,car,7.691897,13,6.996568,1.399314,ok,ok
1785,vrus,person,7.306453,8,6.392005,1.278401,ok,ok
1786,vrus,person,1.207459,7,1.776356,0.355271,ok,ok
1787,vrus,person,1.318439,6,0.946673,0.189335,ok,ok
1788,vehicles,car,5.3528,13,6.033591,1.206718,ok,ok
1789,vrus,person,0.576932,12,6.091021,1.324144,ok,ok
1790,vrus,person,9.60755,7,5.134939,1.156519,ok,ok
1793,vehicles,car,9.925844,11,0.013312,0.002662,ok,ok
1794,vehicles,truck,6.768199,11,5.909374,1.181875,ok,ok
1795,vehicles,car,9.745526,9,6.693478,1.338696,ok,ok
1796,vrus,person,0.645514,8,0.045312,0.009062,ok,ok
1798,vrus,person,5.293121,9,4.838255,0.967651,ok,ok
1799,vehicles,car,7.432601,12,7.464103,1.492821,ok,ok
1800,vehicles,car,3.709845,9,0.041848,0.00837,ok,ok
1801,vrus,person,1.870368,9,0.008881,0.001776,ok,ok
1802,vrus,person,2.039015,9,4.204743,0.840949,ok,ok
1803,vrus,person,1.799013,9,0.197251,0.03945,ok,ok
1804,vrus,person,2.142845,9,6.004658,1.200932,ok,ok
1805,vrus,person,1.636683,14,0.134069,0.026814,ok,ok
1806,vehicles,car,4.798983,14,0.054033,0.010807,ok,ok
1807,vrus,person,2.306727,14,4.668257,0.933651,ok,ok
1808,vehicles,car,7.799743,14,0.732875,0.146575,ok,ok
1809,vehicles,car,12.954345,9,7.479704,1.495941,ok,ok
1810,vehicles,car,10.839019,14,5.467784,1.093557,ok,ok
1812,vrus,person,2.076411,9,6.210399,1.24208,ok,ok
1813,vrus,person,2.690488,9,8.347987,1.669597,ok,ok
1814,vrus,person,14.376995,14,5.295839,1.059168,ok,ok
1815,vehicles,car,14.414235,11,5.188151,1.03763,ok,ok
1816,vrus,person,2.111535,14,7.209554,1.441911,ok,ok
1817,vrus,person,3.879342,15,4.445752,0.992351,ok,ok
1818,vrus,person,7.586762,11,6.134479,1.460585,ok,ok
1819,vehicles,car,20.675859,10,4.326763,1.081691,ok,ok
1824,vrus,person,1.524866,11,0.058064,0.011613,ok,ok
1826,vrus,person,1.361358,15,5.492378,1.098476,ok,ok
1827,vrus,person,2.294638,11,5.916479,1.183296,ok,ok
1828,vehicles,car,11.028621,14,0.107986,0.021597,ok,ok
1829,vrus,person,0.863896,11,0.176284,0.035257,ok,ok
1830,vehicles,car,14.889632,13,6.297603,1.259521,ok,ok
1831,vehicles,truck,19.781951,13,5.089564,1.017913,ok,ok
1832,vehicles,car,11.172416,14,7.59179,1.518358,ok,ok
1833,vehicles,car,10.852018,13,9.496035,1.899207,ok,ok
1834,vrus,person,2.653591,10,3.862447,0.772489,ok,ok
1836,vehicles,car,7.109005,15,7.282815,1.456563,ok,ok
1837,vrus,person,10.911674,12,6.637866,1.327573,ok,ok
1838,vehicles,car,6.849987,12,4.777007,0.963108,ok,ok
1842,vehicles,car,5.843212,15,0.475014,0.095003,ok,ok
1843,vehicles,car,3.977606,15,0.013098,0.00262,ok,ok
1844,vehicles,car,7.483763,15,0.689653,0.137931,ok,ok
1845,vrus,person,2.818926,15,6.328103,1.265621,ok,ok
1847,vrus,person,0.070258,9,7.293033,1.458607,ok,ok
1848,vrus,person,0.852372,15,7.120394,1.424079,ok,ok
1850,vrus,person,0.122197,15,7.106782,1.421356,ok,ok
1851,vrus,person,0.631839,12,6.885302,1.37706,ok,ok
1852,vrus,person,2.738689,15,7.794212,1.558842,ok,ok
1853,vehicles,car,7.38483,14,6.476158,1.295232,ok,ok
1854,vrus,person,0.314446,15,6.660338,1.332068,ok,ok
1855,vrus,person,2.133386,12,4.38096,0.876192,ok,ok
1856,vrus,person,1.327216,15,6.564891,1.312978,ok,ok
1857,vehicles,car,5.925743,8,10.088492,2.017698,ok,ok
1858,vrus,person,0.688985,12,6.829169,1.365834,ok,ok
1860,vrus,person,0.8344,15,7.721323,1.544265,ok,ok
1861,vehicles,car,14.220061,13,6.943797,1.388759,ok,ok
1862,vehicles,car,6.410777,14,7.221734,1.444347,ok,ok
1863,vrus,person,1.524978,14,4.391931,0.878386,ok,ok
1864,vehicles,car,8.585816,15,8.783063,2.195766,ok,ok
1867,vrus,person,0.565803,15,0.310643,0.062129,ok,ok
1868,vehicles,car,4.757051,15,0.25002,0.050004,ok,ok
1869,vrus,person,0.402218,14,0.153172,0.030634,ok,ok
1870,vehicles,car,6.789899,15,9.000791,1.800158,ok,ok
1871,vrus,person,0.083576,15,8.378638,1.675728,ok,ok
1872,vrus,person,4.020813,15,7.731394,1.546279,ok,ok
1873,vrus,person,0.007697,15,8.311773,1.662355,ok,ok
1874,vrus,person,0.635324,14,0.033111,0.006622,ok,ok
1875,vehicles,car,3.865483,15,6.432241,1.286448,ok,ok
1876,vehicles,car,10.321383,15,7.982403,1.596481,ok,ok
1877,vrus,person,0.800341,14,8.013408,1.602682,ok,ok
1879,vrus,person,1.693461,13,7.153393,1.430679,ok,ok
1880,vrus,person,0.935196,15,5.523498,1.1047,ok,ok
1883,vrus,person,0.550422,11,6.309679,1.261936,ok,ok
1884,vehicles,car,13.370689,11,5.801399,1.16028,ok,ok
1885,vrus,bicycle,1.737458,14,7.669269,1.533854,ok,ok
1886,vrus,person,0.406413,10,7.507636,1.501527,ok,ok
1887,vrus,person,0.829446,13,0.809323,0.161865,ok,ok
1889,vrus,person,0.541122,15,7.371805,1.474361,ok,ok
1890,vrus,person,2.401164,6,8.442472,1.688494,ok,ok
1891,vehicles,car,9.966677,15,8.827441,1.765488,ok,ok
