sample_id,scene_path,archive,timestamp,target_id,target_class_name,nearest_type,nearest_class,nearest_dist,n_neighbors_found,displacement,avg_speed_est,light_status,matched_signal_ts,signal_count,signal_states_json
1009,0131_20230911_134131,imptc_set_03.tar.gz,1694439710600014,002,person,vrus,scooter,8.158129,6,7.036656,1.407331,ok,1694439710880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1011,0131_20230911_134131,imptc_set_03.tar.gz,1694439714519996,004,person,vrus,scooter,13.39692,8,5.998308,1.199662,ok,1694439714880017,12,"{""b1"": 11, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1013,0131_20230911_134131,imptc_set_03.tar.gz,1694439757160005,006,person,vrus,person,3.497839,12,5.379353,1.075871,ok,1694439756880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1020,0133_20230911_135155,imptc_set_03.tar.gz,1694440423880017,000,person,vrus,person,1.485263,5,0.344569,0.068914,ok,1694440423920026,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1021,0133_20230911_135155,imptc_set_03.tar.gz,1694440421800029,001,person,vrus,person,1.488718,7,0.041238,0.008248,ok,1694440421880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1022,0133_20230911_135155,imptc_set_03.tar.gz,1694440421320011,002,person,vrus,person,0.694438,7,7.087811,1.417562,ok,1694440420880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1023,0133_20230911_135155,imptc_set_03.tar.gz,1694440443239993,003,person,vrus,person,8.888859,10,0.895528,0.179106,ok,1694440442880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1024,0133_20230911_135155,imptc_set_03.tar.gz,1694440401640023,004,person,vrus,person,0.415369,7,1.612168,0.322434,ok,1694440401920026,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1025,0133_20230911_135155,imptc_set_03.tar.gz,1694440346399999,005,person,vehicles,car,30.246727,4,5.661743,1.132349,ok,1694440346880017,12,"{""b1"": 11, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1026,0133_20230911_135155,imptc_set_03.tar.gz,1694440446600014,006,person,vrus,person,0.669956,10,6.930226,1.386045,ok,1694440446880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1032,0134_20230911_135502,imptc_set_03.tar.gz,1694440590480017,000,person,vrus,person,0.646221,8,0.103047,0.020609,ok,1694440590880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1033,0134_20230911_135502,imptc_set_03.tar.gz,1694440533039978,001,person,vehicles,car,14.489359,8,0.053003,0.010601,ok,1694440532880017,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1034,0134_20230911_135502,imptc_set_03.tar.gz,1694440591359990,002,person,vrus,person,0.840136,9,0.049163,0.009833,ok,1694440590880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1037,0134_20230911_135502,imptc_set_03.tar.gz,1694440546800029,005,person,vrus,person,0.800134,14,1.530509,0.306102,ok,1694440546880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1040,0134_20230911_135502,imptc_set_03.tar.gz,1694440559359990,008,person,vrus,person,0.887923,10,0.312011,0.062905,ok,1694440558880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1041,0134_20230911_135502,imptc_set_03.tar.gz,1694440559320011,009,person,vrus,person,0.827924,10,0.282598,0.056976,ok,1694440558880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1044,0135_20230911_140201,imptc_set_03.tar.gz,1694440979720011,000,person,vrus,bicycle,17.188209,3,2.851842,0.570368,ok,1694440979880017,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 30, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1045,0135_20230911_140201,imptc_set_03.tar.gz,1694440999280002,001,person,vehicles,car,7.352922,6,0.130005,0.026001,ok,1694440998880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1046,0135_20230911_140201,imptc_set_03.tar.gz,1694441010560005,002,person,vrus,person,7.564689,8,0.139348,0.02787,ok,1694441010880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1047,0135_20230911_140201,imptc_set_03.tar.gz,1694440940600014,003,person,vehicles,car,5.828048,9,11.247108,2.249422,ok,1694440940880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1053,0136_20230911_140751,imptc_set_03.tar.gz,1694441317160005,000,person,vehicles,car,11.731104,4,0.359353,0.071871,ok,1694441316880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1054,0136_20230911_140751,imptc_set_03.tar.gz,1694441362239993,002,person,vrus,person,7.549059,9,4.930933,0.986187,ok,1694441361920026,12,"{""b1"": 11, ""b3"": 2, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1055,0136_20230911_140751,imptc_set_03.tar.gz,1694441329480017,003,person,vrus,person,4.496735,8,11.692433,2.338487,ok,1694441329880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 20, ""k5"": 20, ""k6"": 10}"
1056,0136_20230911_140751,imptc_set_03.tar.gz,1694441371920026,005,person,vrus,person,17.580156,9,4.945006,0.989001,ok,1694441371880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 30, ""k5"": 10, ""k6"": 10}"
1057,0136_20230911_140751,imptc_set_03.tar.gz,1694441379160005,006,person,vehicles,truck,19.303734,6,0.01564,0.003128,ok,1694441378880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1059,0137_20230911_140955,imptc_set_03.tar.gz,1694441423640023,001,person,vrus,person,0.830646,4,1.118872,0.223774,ok,1694441423880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1060,0137_20230911_140955,imptc_set_03.tar.gz,1694441416239993,002,person,vrus,person,0.571342,4,0.022496,0.004499,ok,1694441415880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1061,0137_20230911_140955,imptc_set_03.tar.gz,1694441403239993,003,person,vrus,person,0.660601,10,5.257532,1.051506,ok,1694441402880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1062,0137_20230911_140955,imptc_set_03.tar.gz,1694441444680002,004,person,vrus,person,0.540673,6,6.96667,1.393334,ok,1694441444880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 20, ""k4"": 10, ""k5"": 10, ""k6"": 20}"
1067,0138_20230911_141227,imptc_set_03.tar.gz,1694441591239993,000,person,vrus,person,3.55887,7,0.105001,0.021,ok,1694441590880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}"
1068,0138_20230911_141227,imptc_set_03.tar.gz,1694441589440008,001,person,vrus,person,3.524389,8,0.275023,0.055005,ok,1694441589880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 30, ""k6"": 10}"
1069,0138_20230911_141227,imptc_set_03.tar.gz,1694441622000000,002,person,vrus,person,12.448472,7,0.021718,0.004344,ok,1694441621920026,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1070,0138_20230911_141227,imptc_set_03.tar.gz,1694441635720011,003,person,vrus,person,2.546382,6,6.479801,1.29596,ok,1694441635920026,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 20, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1071,0139_20230911_142131,imptc_set_03.tar.gz,1694442111039978,000,person,vrus,person,0.12485,6,7.578804,1.515761,ok,1694442110880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1072,0139_20230911_142131,imptc_set_03.tar.gz,1694442131680002,001,person,vehicles,car,15.431417,6,7.081458,1.416292,ok,1694442131920026,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 20, ""k2"": 10, ""k3"": 10, ""k4"": 20, ""k5"": 10, ""k6"": 10}"
1073,0139_20230911_142131,imptc_set_03.tar.gz,1694442110039978,002,person,vrus,person,0.188524,6,7.407263,1.481453,ok,1694442109880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1075,0140_20230911_142624,imptc_set_03.tar.gz,1694442505399999,000,person,vehicles,car,13.604896,5,4.914664,0.982933,ok,1694442505880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1076,0140_20230911_142624,imptc_set_03.tar.gz,1694442413399999,001,person,vrus,person,0.733605,6,4.251566,0.850313,ok,1694442412880017,12,"{""b1"": 11, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1077,0140_20230911_142624,imptc_set_03.tar.gz,1694442443320011,002,person,vrus,person,0.643423,11,5.477274,1.095455,ok,1694442442880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1078,0140_20230911_142624,imptc_set_03.tar.gz,1694442451440008,003,person,vehicles,car,8.033218,9,9.330363,1.866073,ok,1694442451880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1079,0140_20230911_142624,imptc_set_03.tar.gz,1694442490960035,004,person,vrus,person,4.638894,4,6.817039,1.363408,ok,1694442490880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1080,0140_20230911_142624,imptc_set_03.tar.gz,1694442426519996,005,person,vrus,person,14.934644,5,8.058727,1.611745,ok,1694442426880017,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 30, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1081,0140_20230911_142624,imptc_set_03.tar.gz,1694442397760020,006,person,vrus,person,9.502068,3,6.218295,1.243659,ok,1694442397920026,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1082,0140_20230911_142624,imptc_set_03.tar.gz,1694442441239993,007,person,vrus,person,0.629067,12,4.829476,0.965895,ok,1694442440880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1083,0140_20230911_142624,imptc_set_03.tar.gz,1694442409720011,008,person,vrus,person,23.580106,4,5.123529,1.024706,ok,1694442409880017,12,"{""b1"": 11, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1084,0140_20230911_142624,imptc_set_03.tar.gz,1694442416399999,009,person,vrus,person,1.105514,9,5.5871,1.11742,ok,1694442415920026,12,"{""b1"": 11, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1085,0140_20230911_142624,imptc_set_03.tar.gz,1694442462960035,010,person,vehicles,car,6.839911,5,6.06137,1.212274,ok,1694442462880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1087,0140_20230911_142624,imptc_set_03.tar.gz,1694442418960035,012,person,vrus,person,3.334334,10,4.583506,0.916701,ok,1694442418880017,12,"{""b1"": 11, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1090,0140_20230911_142624,imptc_set_03.tar.gz,1694442419640023,015,person,vrus,person,3.131306,10,5.429009,1.085802,ok,1694442419920026,12,"{""b1"": 11, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 20, ""k4"": 10, ""k5"": 10, ""k6"": 20}"
1093,0140_20230911_142624,imptc_set_03.tar.gz,1694442480399999,018,person,vrus,person,20.652419,8,5.897799,1.365228,ok,1694442480880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1095,0141_20230911_142929,imptc_set_03.tar.gz,1694442630119996,000,person,vehicles,car,16.132818,6,0.996958,0.199392,ok,1694442629880017,12,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1096,0141_20230911_142929,imptc_set_03.tar.gz,1694442596600014,001,person,vehicles,car,15.697603,6,5.780249,1.15605,ok,1694442596880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1100,0142_20230911_143409,imptc_set_03.tar.gz,1694442888880017,000,person,vehicles,car,21.368772,7,0.945661,0.189132,ok,1694442888880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 30, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1101,0142_20230911_143409,imptc_set_03.tar.gz,1694442869920026,001,person,vehicles,car,11.100161,6,6.400542,1.280108,ok,1694442869880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1102,0142_20230911_143409,imptc_set_03.tar.gz,1694442866600014,003,person,vrus,person,6.648061,6,6.904058,1.380812,ok,1694442866880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1103,0142_20230911_143409,imptc_set_03.tar.gz,1694442911399999,004,person,vehicles,car,8.287384,13,5.310136,1.062027,ok,1694442911880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1104,0142_20230911_143409,imptc_set_03.tar.gz,1694442878920026,005,person,vrus,person,3.785753,8,6.096161,1.219232,ok,1694442878880017,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1105,0142_20230911_143409,imptc_set_03.tar.gz,1694442920000000,006,person,vrus,person,6.911103,8,5.702699,1.14054,ok,1694442919880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1109,0143_20230911_144009,imptc_set_03.tar.gz,1694443307800029,001,person,vrus,bicycle,7.899408,6,0.408434,0.081687,ok,1694443307880017,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 20, ""k2"": 10, ""k3"": 10, ""k4"": 20, ""k5"": 10, ""k6"": 10}"
1117,0144_20230912_052403,imptc_set_03.tar.gz,1694496289640023,000,person,vehicles,car,15.200601,3,0.025861,0.005172,ok,1694496289320011,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1118,0144_20230912_052403,imptc_set_03.tar.gz,1694496273359990,001,person,vrus,person,5.326258,4,6.859409,1.371882,ok,1694496273320011,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1120,0144_20230912_052403,imptc_set_03.tar.gz,1694496274320011,004,person,vehicles,truck,19.654831,4,8.263586,1.652717,ok,1694496274359990,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1121,0144_20230912_052403,imptc_set_03.tar.gz,1694496275039978,005,person,vrus,person,25.028729,4,5.875462,1.175092,ok,1694496275320011,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1129,0146_20230912_052720,imptc_set_03.tar.gz,1694496484800029,000,person,vrus,person,9.576989,11,7.093689,1.418738,ok,1694496484320011,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1131,0146_20230912_052720,imptc_set_03.tar.gz,1694496501359990,002,person,vrus,person,4.086049,12,2.797709,0.559542,ok,1694496501320011,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}"
1132,0146_20230912_052720,imptc_set_03.tar.gz,1694496467800029,003,person,vrus,person,1.817723,4,6.260321,1.252064,ok,1694496467320011,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1134,0146_20230912_052720,imptc_set_03.tar.gz,1694496494519996,005,person,vehicles,car,9.718571,14,7.837231,1.567446,ok,1694496494359990,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1146,0148_20230912_053148,imptc_set_03.tar.gz,1694496779519996,000,person,vehicles,car,11.879192,11,0.025978,0.005196,ok,1694496779320011,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 20, ""k4"": 10, ""k5"": 10, ""k6"": 20}"
1147,0148_20230912_053148,imptc_set_03.tar.gz,1694496749440008,001,person,vrus,person,5.152854,5,0.025276,0.005055,ok,1694496749320011,12,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}"
1149,0148_20230912_053148,imptc_set_03.tar.gz,1694496735840008,003,person,vrus,person,3.656965,13,1.443198,0.28864,ok,1694496736320011,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1150,0148_20230912_053148,imptc_set_03.tar.gz,1694496728239993,004,person,vrus,person,0.906753,8,5.21823,1.043646,ok,1694496728320011,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1151,0148_20230912_053148,imptc_set_03.tar.gz,1694496772720011,005,person,vrus,person,4.360261,9,7.843235,1.568647,ok,1694496772359990,12,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}"
1153,0148_20230912_053148,imptc_set_03.tar.gz,1694496827519996,007,person,vrus,person,0.453441,3,7.248461,1.449692,ok,1694496827320011,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1154,0148_20230912_053148,imptc_set_03.tar.gz,1694496726680002,008,person,vrus,person,0.986203,8,5.570658,1.114132,ok,1694496726320011,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
1155,0148_20230912_053148,imptc_set_03.tar.gz,1694496828440008,009,person,vrus,person,0.38455,3,7.027182,1.405436,ok,1694496828320011,12,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}"
