sample_id,src_info,archive,scene_path,target_type,target_id,radius,match_count_for_sample,target_found,target_class_name,target_first_ts,target_last_ts,target_length,target_duration,n_interacting_tracks,n_vru_interactions,n_vehicle_interactions,strongest_other_type,strongest_other_id,strongest_min_dist,strongest_close_frames,status
1333,20231023_055539/006,imptc_set_04.tar.gz,0173_20231023_055539,vrus,006,5.0,1,1,person,1698040562480017,1698040575199984,319,12.8,1,1,0,vrus,007,1.09879,253,ok
1334,20231023_055539/007,imptc_set_04.tar.gz,0173_20231023_055539,vrus,007,5.0,1,1,person,1698040565119996,1698040577720011,316,12.68,1,1,0,vrus,006,1.09879,253,ok
1335,20231023_055539/008,imptc_set_04.tar.gz,0173_20231023_055539,vrus,008,5.0,1,1,scooter,1698040607920026,1698040618800029,273,10.96,3,1,2,vrus,001,2.42535,57,ok
1336,20231023_055539/009,imptc_set_04.tar.gz,0173_20231023_055539,vrus,009,5.0,1,1,scooter,1698040627280002,1698040637640023,260,10.44,2,2,0,vrus,005,2.177637,48,ok
1337,20231023_055749/000,imptc_set_04.tar.gz,0174_20231023_055749,vrus,000,5.0,1,1,bicycle,1698040670000000,1698040736800029,1671,66.88,9,3,6,vrus,004,1.993445,900,ok
1338,20231023_055749/001,imptc_set_04.tar.gz,0174_20231023_055749,vrus,001,5.0,1,1,person,1698040735199984,1698040796440008,1532,61.32,13,3,10,vrus,003,1.289944,75,ok
1339,20231023_055749/002,imptc_set_04.tar.gz,0174_20231023_055749,vrus,002,5.0,1,1,person,1698040671519996,1698040723399999,1298,51.96,5,3,2,vrus,004,1.292593,924,ok
1340,20231023_055749/003,imptc_set_04.tar.gz,0174_20231023_055749,vrus,003,5.0,1,1,bicycle,1698040760600014,1698040811960035,1285,51.44,5,4,1,vrus,001,1.289944,75,ok
1341,20231023_055749/004,imptc_set_04.tar.gz,0174_20231023_055749,vrus,004,5.0,1,1,person,1698040670000000,1698040719440008,1237,49.52,9,3,6,vrus,002,1.292593,924,ok
1342,20231023_055749/005,imptc_set_04.tar.gz,0174_20231023_055749,vrus,005,5.0,1,1,person,1698040670640023,1698040709840008,981,39.28,0,0,0,,,,,ok
1343,20231023_055749/006,imptc_set_04.tar.gz,0174_20231023_055749,vrus,006,5.0,1,1,person,1698040737760020,1698040767519996,745,29.84,6,2,4,vrus,009,0.349565,393,ok
1344,20231023_055749/007,imptc_set_04.tar.gz,0174_20231023_055749,vrus,007,5.0,1,1,person,1698040678640023,1698040701920026,583,23.36,0,0,0,,,,,ok
1345,20231023_055749/008,imptc_set_04.tar.gz,0174_20231023_055749,vrus,008,5.0,1,1,person,1698040804960035,1698040825000000,502,20.12,4,1,3,vehicles,1059,3.197327,20,ok
1346,20231023_055749/009,imptc_set_04.tar.gz,0174_20231023_055749,vrus,009,5.0,1,1,person,1698040741280002,1698040756960035,393,15.76,3,2,1,vrus,006,0.349565,393,ok
1347,20231023_055749/010,imptc_set_04.tar.gz,0174_20231023_055749,vrus,010,5.0,1,1,bicycle,1698040704079987,1698040718960035,373,14.96,5,3,2,vehicles,1066,4.228312,190,ok
1348,20231023_055749/011,imptc_set_04.tar.gz,0174_20231023_055749,vrus,011,5.0,1,1,person,1698040673160005,1698040684840008,293,11.76,1,0,1,vehicles,1066,4.606527,293,ok
1349,20231023_055749/012,imptc_set_04.tar.gz,0174_20231023_055749,vrus,012,5.0,1,1,person,1698040758840008,1698040770440008,291,11.68,1,1,0,vrus,003,4.700438,11,ok
1350,20231023_055749/013,imptc_set_04.tar.gz,0174_20231023_055749,vrus,013,5.0,1,1,bicycle,1698040803720011,1698040810519996,171,6.88,6,1,5,vrus,003,1.077909,64,ok
1351,20231023_060538/001,imptc_set_04.tar.gz,0175_20231023_060538,vrus,001,5.0,1,1,person,1698041165079987,1698041227519996,1562,62.52,10,3,7,vrus,005,0.290648,433,ok
1352,20231023_060538/002,imptc_set_04.tar.gz,0175_20231023_060538,vrus,002,5.0,1,1,bicycle,1698041195480017,1698041243440008,1200,48.04,3,1,2,vrus,004,3.648591,131,ok
1353,20231023_060538/003,imptc_set_04.tar.gz,0175_20231023_060538,vrus,003,5.0,1,1,person,1698041138239993,1698041175160005,924,37.0,2,0,2,vehicles,1045,2.794511,56,ok
1354,20231023_060538/004,imptc_set_04.tar.gz,0175_20231023_060538,vrus,004,5.0,1,1,person,1698041201960035,1698041229760020,696,27.88,2,2,0,vrus,001,3.040115,303,ok
1355,20231023_060538/006,imptc_set_04.tar.gz,0175_20231023_060538,vrus,006,5.0,1,1,motorcycle,1698041141519996,1698041155440008,349,14.0,0,0,0,,,,,ok
1356,20231023_060538/007,imptc_set_04.tar.gz,0175_20231023_060538,vrus,007,5.0,1,1,person,1698041174320011,1698041186000000,293,11.76,0,0,0,,,,,ok
1357,20231023_060538/008,imptc_set_04.tar.gz,0175_20231023_060538,vrus,008,5.0,1,1,motorcycle,1698041160840008,1698041169640023,221,8.88,2,1,1,vehicles,1057,4.082644,12,ok
1358,20231023_060842/000,imptc_set_04.tar.gz,0176_20231023_060842,vrus,000,5.0,1,1,person,1698041328920026,1698041426440008,2439,97.6,14,2,12,vrus,001,1.525926,1143,ok
1359,20231023_060842/001,imptc_set_04.tar.gz,0176_20231023_060842,vrus,001,5.0,1,1,person,1698041377000000,1698041428039978,1277,51.12,6,2,4,vrus,000,1.525926,1143,ok
1360,20231023_060842/004,imptc_set_04.tar.gz,0176_20231023_060842,vrus,004,5.0,1,1,bicycle,1698041323000000,1698041339960035,425,17.04,0,0,0,,,,,ok
1361,20231023_060842/006,imptc_set_04.tar.gz,0176_20231023_060842,vrus,006,5.0,1,1,bicycle,1698041438199984,1698041444239993,152,6.12,1,0,1,vehicles,1058,4.425602,29,ok
1362,20231023_061222/000,imptc_set_04.tar.gz,0177_20231023_061222,vrus,000,5.0,1,1,person,1698041565800029,1698041648640023,2072,82.92,6,0,6,vehicles,1040,3.381445,21,ok
1363,20231023_061222/001,imptc_set_04.tar.gz,0177_20231023_061222,vrus,001,5.0,1,1,person,1698041543000000,1698041616800029,1846,73.88,13,2,11,vrus,003,2.872498,65,ok
1364,20231023_061222/002,imptc_set_04.tar.gz,0177_20231023_061222,vrus,002,5.0,1,1,person,1698041597320011,1698041649119996,1296,51.88,3,0,3,vehicles,1048,4.035697,34,ok
1365,20231023_061222/003,imptc_set_04.tar.gz,0177_20231023_061222,vrus,003,5.0,1,1,person,1698041584119996,1698041617960035,847,33.92,3,3,0,vrus,004,0.624903,90,ok
1366,20231023_061222/004,imptc_set_04.tar.gz,0177_20231023_061222,vrus,004,5.0,1,1,person,1698041602440008,1698041631800029,735,29.44,2,1,1,vrus,003,0.624903,90,ok
1367,20231023_061222/005,imptc_set_04.tar.gz,0177_20231023_061222,vrus,005,5.0,1,1,bicycle,1698041593760020,1698041614960035,531,21.28,4,1,3,vehicles,1037,3.349566,156,ok
1368,20231023_061222/006,imptc_set_04.tar.gz,0177_20231023_061222,vrus,006,5.0,1,1,person,1698041604480017,1698041625600014,529,21.2,2,0,2,vehicles,1035,3.827556,110,ok
1369,20231023_061222/007,imptc_set_04.tar.gz,0177_20231023_061222,vrus,007,5.0,1,1,bicycle,1698041543039978,1698041554680002,292,11.72,5,1,4,vrus,001,2.181098,45,ok
1370,20231023_061222/008,imptc_set_04.tar.gz,0177_20231023_061222,vrus,008,5.0,1,1,motorcycle,1698041546160005,1698041551199984,127,5.12,2,0,2,vehicles,1010,2.58995,64,ok
1371,20231023_101814/000,imptc_set_04.tar.gz,0178_20231023_101814,vrus,000,5.0,1,1,person,1698056294720011,1698056420160005,3137,125.52,0,0,0,,,,,ok
1372,20231023_101814/001,imptc_set_04.tar.gz,0178_20231023_101814,vrus,001,5.0,1,1,person,1698056294720011,1698056372960035,1957,78.32,15,4,11,vrus,002,0.037491,1664,ok
1373,20231023_101814/003,imptc_set_04.tar.gz,0178_20231023_101814,vrus,003,5.0,1,1,person,1698056358960035,1698056420160005,1531,61.28,2,0,2,vehicles,1064,4.334843,25,ok
1374,20231023_101814/005,imptc_set_04.tar.gz,0178_20231023_101814,vrus,005,5.0,1,1,person,1698056294720011,1698056322720011,701,28.08,10,5,5,vrus,002,0.114362,411,ok
1375,20231023_101814/006,imptc_set_04.tar.gz,0178_20231023_101814,vrus,006,5.0,1,1,person,1698056295039978,1698056315800029,520,20.84,6,4,2,vrus,007,0.333816,461,ok
1376,20231023_101814/007,imptc_set_04.tar.gz,0178_20231023_101814,vrus,007,5.0,1,1,person,1698056294720011,1698056313960035,482,19.32,6,4,2,vrus,006,0.333816,461,ok
1377,20231023_101814/008,imptc_set_04.tar.gz,0178_20231023_101814,vrus,008,5.0,1,1,person,1698056317280002,1698056326039978,220,8.84,1,1,0,vrus,005,3.566912,137,ok
1378,20231023_102123/000,imptc_set_04.tar.gz,0179_20231023_102123,vrus,000,5.0,1,1,person,1698056483519996,1698056584199984,2518,100.76,3,3,0,vrus,004,0.866646,352,ok
1379,20231023_102123/001,imptc_set_04.tar.gz,0179_20231023_102123,vrus,001,5.0,1,1,person,1698056484000000,1698056568680002,2118,84.76,6,1,5,vrus,000,2.146519,63,ok
1380,20231023_102123/002,imptc_set_04.tar.gz,0179_20231023_102123,vrus,002,5.0,1,1,bicycle,1698056485399999,1698056549320011,1599,64.0,0,0,0,,,,,ok
1381,20231023_102123/003,imptc_set_04.tar.gz,0179_20231023_102123,vrus,003,5.0,1,1,scooter,1698056532199984,1698056584199984,1301,52.08,2,0,2,vehicles,1025,2.999541,78,ok
1382,20231023_102123/004,imptc_set_04.tar.gz,0179_20231023_102123,vrus,004,5.0,1,1,person,1698056550640023,1698056564680002,352,14.12,1,1,0,vrus,000,0.866646,352,ok
1383,20231023_102123/005,imptc_set_04.tar.gz,0179_20231023_102123,vrus,005,5.0,1,1,person,1698056568199984,1698056581640023,337,13.52,1,1,0,vrus,000,1.286737,337,ok
1384,20231023_102123/006,imptc_set_04.tar.gz,0179_20231023_102123,vrus,006,5.0,1,1,bicycle,1698056562039978,1698056572480017,262,10.52,1,1,0,vrus,009,3.684528,7,ok
1385,20231023_102123/007,imptc_set_04.tar.gz,0179_20231023_102123,vrus,007,5.0,1,1,motorcycle,1698056573359990,1698056578800029,137,5.52,0,0,0,,,,,ok
1386,20231023_102123/008,imptc_set_04.tar.gz,0179_20231023_102123,vrus,008,5.0,1,1,motorcycle,1698056577680002,1698056582480017,121,4.88,0,0,0,,,,,ok
1387,20231023_102123/009,imptc_set_04.tar.gz,0179_20231023_102123,vrus,009,5.0,1,1,motorcycle,1698056565160005,1698056569640023,113,4.56,2,1,1,vrus,006,3.684528,7,ok
1388,20231023_102123/010,imptc_set_04.tar.gz,0179_20231023_102123,vrus,010,5.0,1,1,motorcycle,1698056573640023,1698056576920026,83,3.36,2,0,2,vehicles,1009,3.34758,59,ok
1389,20231023_102627/000,imptc_set_04.tar.gz,0180_20231023_102627,vrus,000,5.0,1,1,person,1698056815600014,1698056916440008,2522,100.92,16,2,14,vrus,002,3.173447,124,ok
1390,20231023_102627/001,imptc_set_04.tar.gz,0180_20231023_102627,vrus,001,5.0,1,1,person,1698056876280002,1698056938600014,1559,62.4,2,2,0,vrus,005,1.352268,95,ok
1391,20231023_102627/002,imptc_set_04.tar.gz,0180_20231023_102627,vrus,002,5.0,1,1,person,1698056788399999,1698056846320011,1449,58.0,3,1,2,vrus,000,3.173447,124,ok
1392,20231023_102627/003,imptc_set_04.tar.gz,0180_20231023_102627,vrus,003,5.0,1,1,person,1698056930560005,1698056968480017,949,38.0,2,0,2,vehicles,1098,4.336131,51,ok
1393,20231023_102627/004,imptc_set_04.tar.gz,0180_20231023_102627,vrus,004,5.0,1,1,person,1698056837399999,1698056874640023,932,37.32,7,1,6,vehicles,1060,3.439818,150,ok
1394,20231023_102627/005,imptc_set_04.tar.gz,0180_20231023_102627,vrus,005,5.0,1,1,person,1698056871880017,1698056889840008,450,18.04,1,1,0,vrus,001,1.352268,95,ok
1395,20231023_102627/006,imptc_set_04.tar.gz,0180_20231023_102627,vrus,006,5.0,1,1,person,1698056864280002,1698056879880017,391,15.68,3,1,2,vrus,004,1.158103,43,ok
1396,20231023_102627/009,imptc_set_04.tar.gz,0180_20231023_102627,vrus,009,5.0,1,1,person,1698056856600014,1698056867960035,285,11.44,1,0,1,vehicles,1060,3.609477,19,ok
1397,20231023_102627/010,imptc_set_04.tar.gz,0180_20231023_102627,vrus,010,5.0,1,1,bicycle,1698056927960035,1698056934480017,164,6.6,1,0,1,vehicles,1064,4.619078,18,ok
1398,20231023_103923/000,imptc_set_04.tar.gz,0181_20231023_103923,vrus,000,5.0,1,1,person,1698057604079987,1698057669960035,1648,65.96,1,1,0,vrus,004,0.210763,1056,ok
1399,20231023_103923/001,imptc_set_04.tar.gz,0181_20231023_103923,vrus,001,5.0,1,1,person,1698057575960035,1698057640720011,1620,64.84,8,2,6,vrus,003,1.709942,82,ok
1400,20231023_103923/002,imptc_set_04.tar.gz,0181_20231023_103923,vrus,002,5.0,1,1,person,1698057586560005,1698057641320011,1370,54.84,1,1,0,vrus,003,4.843214,73,ok
1401,20231023_103923/004,imptc_set_04.tar.gz,0181_20231023_103923,vrus,004,5.0,1,1,person,1698057602880017,1698057651560005,1218,48.76,2,2,0,vrus,000,0.210763,1056,ok
1402,20231023_103923/006,imptc_set_04.tar.gz,0181_20231023_103923,vrus,006,5.0,1,1,person,1698057672760020,1698057702960035,756,30.28,5,2,3,vrus,010,2.798098,41,ok
1403,20231023_103923/007,imptc_set_04.tar.gz,0181_20231023_103923,vrus,007,5.0,1,1,person,1698057695119996,1698057715079987,500,20.04,2,2,0,vrus,014,0.555711,202,ok
1404,20231023_103923/008,imptc_set_04.tar.gz,0181_20231023_103923,vrus,008,5.0,1,1,person,1698057564199984,1698057581720011,439,17.6,0,0,0,,,,,ok
1405,20231023_103923/009,imptc_set_04.tar.gz,0181_20231023_103923,vrus,009,5.0,1,1,person,1698057564199984,1698057581039978,422,16.92,2,0,2,vehicles,1008,3.252901,12,ok
1406,20231023_103923/010,imptc_set_04.tar.gz,0181_20231023_103923,vrus,010,5.0,1,1,bicycle,1698057680560005,1698057696280002,394,15.8,1,1,0,vrus,006,2.798098,41,ok
1407,20231023_103923/011,imptc_set_04.tar.gz,0181_20231023_103923,vrus,011,5.0,1,1,person,1698057684000000,1698057698960035,375,15.04,0,0,0,,,,,ok
1408,20231023_103923/012,imptc_set_04.tar.gz,0181_20231023_103923,vrus,012,5.0,1,1,bicycle,1698057581560005,1698057595800029,357,14.32,3,1,2,vehicles,1040,4.463037,92,ok
1409,20231023_103923/014,imptc_set_04.tar.gz,0181_20231023_103923,vrus,014,5.0,1,1,person,1698057707039978,1698057715079987,202,8.12,2,2,0,vrus,007,0.555711,202,ok
1410,20231023_104209/000,imptc_set_04.tar.gz,0182_20231023_104209,vrus,000,5.0,1,1,person,1698057729480017,1698057826920026,2437,97.52,23,9,14,vrus,003,1.330164,1177,ok
1411,20231023_104209/001,imptc_set_04.tar.gz,0182_20231023_104209,vrus,001,5.0,1,1,person,1698057795359990,1698057858239993,1573,62.96,2,2,0,vrus,004,1.554811,191,ok
1412,20231023_104209/002,imptc_set_04.tar.gz,0182_20231023_104209,vrus,002,5.0,1,1,person,1698057799119996,1698057858239993,1479,59.2,12,6,6,vrus,004,0.296215,1049,ok
1413,20231023_104209/003,imptc_set_04.tar.gz,0182_20231023_104209,vrus,003,5.0,1,1,person,1698057768320011,1698057821160005,1322,52.92,5,5,0,vrus,000,1.330164,1177,ok
1414,20231023_104209/004,imptc_set_04.tar.gz,0182_20231023_104209,vrus,004,5.0,1,1,person,1698057816320011,1698057858239993,1049,42.0,8,2,6,vrus,002,0.296215,1049,ok
1415,20231023_104209/005,imptc_set_04.tar.gz,0182_20231023_104209,vrus,005,5.0,1,1,person,1698057754280002,1698057781840008,690,27.64,12,5,7,vrus,000,0.539589,690,ok
1416,20231023_104209/006,imptc_set_04.tar.gz,0182_20231023_104209,vrus,006,5.0,1,1,person,1698057822119996,1698057849399999,683,27.36,2,2,0,vrus,011,0.008938,249,ok
1417,20231023_104209/007,imptc_set_04.tar.gz,0182_20231023_104209,vrus,007,5.0,1,1,person,1698057729480017,1698057753119996,592,23.72,1,0,1,vehicles,1020,4.746348,13,ok
1418,20231023_104209/008,imptc_set_04.tar.gz,0182_20231023_104209,vrus,008,5.0,1,1,person,1698057770840008,1698057794359990,589,23.6,3,2,1,vrus,000,3.086921,55,ok
1419,20231023_104209/009,imptc_set_04.tar.gz,0182_20231023_104209,vrus,009,5.0,1,1,person,1698057788399999,1698057810960035,565,22.64,5,4,1,vrus,003,0.215979,565,ok
1420,20231023_104209/010,imptc_set_04.tar.gz,0182_20231023_104209,vrus,010,5.0,1,1,person,1698057729720011,1698057750480017,520,20.84,7,1,6,vrus,000,0.033472,520,ok
1421,20231023_104209/011,imptc_set_04.tar.gz,0182_20231023_104209,vrus,011,5.0,1,1,person,1698057812359990,1698057832039978,493,19.76,2,2,0,vrus,015,0.694797,285,ok
1422,20231023_104209/012,imptc_set_04.tar.gz,0182_20231023_104209,vrus,012,5.0,1,1,person,1698057754000000,1698057769320011,384,15.4,8,3,5,vrus,000,0.645664,384,ok
1423,20231023_104209/013,imptc_set_04.tar.gz,0182_20231023_104209,vrus,013,5.0,1,1,person,1698057802840008,1698057817920026,378,15.16,4,4,0,vrus,000,0.423741,378,ok
1424,20231023_104209/014,imptc_set_04.tar.gz,0182_20231023_104209,vrus,014,5.0,1,1,bicycle,1698057843199984,1698057858239993,377,15.12,0,0,0,,,,,ok
1425,20231023_104209/015,imptc_set_04.tar.gz,0182_20231023_104209,vrus,015,5.0,1,1,person,1698057816920026,1698057828280002,285,11.44,2,2,0,vrus,011,0.694797,285,ok
1426,20231023_104209/016,imptc_set_04.tar.gz,0182_20231023_104209,vrus,016,5.0,1,1,person,1698057807519996,1698057816519996,226,9.08,0,0,0,,,,,ok
1427,20231023_104209/017,imptc_set_04.tar.gz,0182_20231023_104209,vrus,017,5.0,1,1,stroller,1698057760119996,1698057768680002,215,8.64,4,3,1,vrus,005,1.224242,130,ok
1428,20231023_104431/000,imptc_set_04.tar.gz,0183_20231023_104431,vrus,000,5.0,1,1,person,1698057871680002,1698057997720011,3152,126.12,15,3,12,vrus,002,1.771988,1212,ok
1429,20231023_104431/001,imptc_set_04.tar.gz,0183_20231023_104431,vrus,001,5.0,1,1,person,1698057871680002,1698057947199984,1889,75.6,4,0,4,vehicles,1018,4.591026,28,ok
1430,20231023_104431/002,imptc_set_04.tar.gz,0183_20231023_104431,vrus,002,5.0,1,1,person,1698057925079987,1698057997720011,1817,72.72,12,3,9,vrus,000,1.771988,1212,ok
1431,20231023_104431/003,imptc_set_04.tar.gz,0183_20231023_104431,vrus,003,5.0,1,1,person,1698057895840008,1698057949760020,1349,54.0,11,2,9,vrus,000,1.012691,224,ok
1432,20231023_104431/004,imptc_set_04.tar.gz,0183_20231023_104431,vrus,004,5.0,1,1,person,1698057871680002,1698057914880017,1081,43.28,5,3,2,vrus,006,0.086035,597,ok
1433,20231023_104431/005,imptc_set_04.tar.gz,0183_20231023_104431,vrus,005,5.0,1,1,person,1698057950399999,1698057983239993,822,32.92,0,0,0,,,,,ok
1434,20231023_104431/006,imptc_set_04.tar.gz,0183_20231023_104431,vrus,006,5.0,1,1,person,1698057871800029,1698057895640023,597,23.92,3,1,2,vrus,004,0.086035,597,ok
1435,20231023_104431/007,imptc_set_04.tar.gz,0183_20231023_104431,vrus,007,5.0,1,1,person,1698057972239993,1698057993199984,525,21.04,3,2,1,vrus,000,1.421145,155,ok
1436,20231023_104431/008,imptc_set_04.tar.gz,0183_20231023_104431,vrus,008,5.0,1,1,motorcycle,1698057878119996,1698057898880017,520,20.84,3,2,1,vrus,004,3.772272,30,ok
1437,20231023_104431/010,imptc_set_04.tar.gz,0183_20231023_104431,vrus,010,5.0,1,1,person,1698057898000000,1698057907359990,235,9.44,2,2,0,vrus,004,0.514812,235,ok
1438,20231023_105026/000,imptc_set_04.tar.gz,0184_20231023_105026,vrus,000,5.0,1,1,person,1698058230039978,1698058292359990,1559,62.4,9,1,8,vehicles,1001,2.999916,31,ok
1439,20231023_105026/001,imptc_set_04.tar.gz,0184_20231023_105026,vrus,001,5.0,1,1,person,1698058227119996,1698058263039978,899,36.0,5,4,1,vehicles,1037,1.048842,899,ok
1440,20231023_105026/002,imptc_set_04.tar.gz,0184_20231023_105026,vrus,002,5.0,1,1,bicycle,1698058227119996,1698058261760020,867,34.72,3,0,3,vehicles,1030,3.826756,47,ok
1441,20231023_105026/003,imptc_set_04.tar.gz,0184_20231023_105026,vrus,003,5.0,1,1,person,1698058227119996,1698058260720011,841,33.68,5,4,1,vehicles,1037,0.038202,841,ok
1442,20231023_105026/004,imptc_set_04.tar.gz,0184_20231023_105026,vrus,004,5.0,1,1,person,1698058226840008,1698058258800029,800,32.04,6,4,2,vrus,003,1.877394,73,ok
1443,20231023_105026/005,imptc_set_04.tar.gz,0184_20231023_105026,vrus,005,5.0,1,1,person,1698058239239993,1698058263720011,613,24.56,5,4,1,vehicles,1037,0.001222,613,ok
1444,20231023_105026/006,imptc_set_04.tar.gz,0184_20231023_105026,vrus,006,5.0,1,1,person,1698058227119996,1698058247640023,514,20.6,5,4,1,vrus,003,0.693697,514,ok
1445,20231023_105026/007,imptc_set_04.tar.gz,0184_20231023_105026,vrus,007,5.0,1,1,motorcycle,1698058268480017,1698058274399999,149,6.0,2,1,1,vehicles,1017,3.290489,61,ok
1446,20231023_105144/000,imptc_set_04.tar.gz,0185_20231023_105144,vrus,000,5.0,1,1,person,1698058333119996,1698058382199984,1228,49.16,1,1,0,vrus,001,0.562927,1187,ok
1447,20231023_105144/001,imptc_set_04.tar.gz,0185_20231023_105144,vrus,001,5.0,1,1,bicycle,1698058334760020,1698058383119996,1210,48.44,1,1,0,vrus,000,0.562927,1187,ok
1448,20231023_105144/003,imptc_set_04.tar.gz,0185_20231023_105144,vrus,003,5.0,1,1,person,1698058372480017,1698058402239993,745,29.84,2,0,2,vehicles,1035,4.511424,10,ok
1449,20231023_105144/004,imptc_set_04.tar.gz,0185_20231023_105144,vrus,004,5.0,1,1,person,1698058378160005,1698058403000000,622,24.92,3,1,2,vrus,002,0.114809,622,ok
1450,20231023_105144/005,imptc_set_04.tar.gz,0185_20231023_105144,vrus,005,5.0,1,1,person,1698058369560005,1698058393079987,589,23.6,0,0,0,,,,,ok
1451,20231023_105144/007,imptc_set_04.tar.gz,0185_20231023_105144,vrus,007,5.0,1,1,scooter,1698058319280002,1698058330560005,283,11.36,1,0,1,vehicles,1064,3.741917,27,ok
1452,20231023_105144/008,imptc_set_04.tar.gz,0185_20231023_105144,vrus,008,5.0,1,1,person,1698058359840008,1698058370000000,255,10.24,0,0,0,,,,,ok
1453,20231023_105144/009,imptc_set_04.tar.gz,0185_20231023_105144,vrus,009,5.0,1,1,motorcycle,1698058329320011,1698058333000000,93,3.76,1,0,1,vehicles,1007,4.010029,18,ok
1454,20231023_105352/000,imptc_set_04.tar.gz,0186_20231023_105352,vrus,000,5.0,1,1,person,1698058437560005,1698058543640023,2653,106.16,13,2,11,vrus,001,1.624602,1726,ok
1455,20231023_105352/001,imptc_set_04.tar.gz,0186_20231023_105352,vrus,001,5.0,1,1,person,1698058472840008,1698058550440008,1941,77.68,6,2,4,vrus,000,1.624602,1726,ok
1456,20231023_105352/002,imptc_set_04.tar.gz,0186_20231023_105352,vrus,002,5.0,1,1,person,1698058489000000,1698058552440008,1587,63.52,19,11,8,vrus,010,0.353721,540,ok
1457,20231023_105352/003,imptc_set_04.tar.gz,0186_20231023_105352,vrus,003,5.0,1,1,person,1698058461640023,1698058506600014,1125,45.04,9,4,5,vrus,001,0.985506,178,ok
1458,20231023_105352/004,imptc_set_04.tar.gz,0186_20231023_105352,vrus,004,5.0,1,1,person,1698058478399999,1698058512960035,865,34.64,3,1,2,vehicles,1049,4.3979,81,ok
1459,20231023_105352/005,imptc_set_04.tar.gz,0186_20231023_105352,vrus,005,5.0,1,1,person,1698058522880017,1698058557399999,864,34.6,2,2,0,vrus,007,0.208237,762,ok
1460,20231023_105352/006,imptc_set_04.tar.gz,0186_20231023_105352,vrus,006,5.0,1,1,person,1698058519680002,1698058553399999,844,33.8,6,3,3,vehicles,1072,1.087422,122,ok
1461,20231023_105352/008,imptc_set_04.tar.gz,0186_20231023_105352,vrus,008,5.0,1,1,person,1698058448960035,1698058473920026,625,25.04,3,0,3,vehicles,1022,3.377195,25,ok
1462,20231023_105352/009,imptc_set_04.tar.gz,0186_20231023_105352,vrus,009,5.0,1,1,person,1698058476079987,1698058498399999,559,22.4,3,3,0,vrus,011,4.180663,135,ok
1463,20231023_105352/010,imptc_set_04.tar.gz,0186_20231023_105352,vrus,010,5.0,1,1,person,1698058499079987,1698058520640023,540,21.64,8,3,5,vrus,002,0.353721,540,ok
1464,20231023_105352/011,imptc_set_04.tar.gz,0186_20231023_105352,vrus,011,5.0,1,1,person,1698058481840008,1698058501399999,490,19.64,3,3,0,vrus,009,4.180663,135,ok
1465,20231023_105352/012,imptc_set_04.tar.gz,0186_20231023_105352,vrus,012,5.0,1,1,person,1698058495720011,1698058515039978,484,19.4,6,5,1,vrus,010,0.555933,239,ok
1466,20231023_105352/013,imptc_set_04.tar.gz,0186_20231023_105352,vrus,013,5.0,1,1,person,1698058519600014,1698058536079987,413,16.56,6,5,1,vrus,002,0.014788,413,ok
1467,20231023_105352/014,imptc_set_04.tar.gz,0186_20231023_105352,vrus,014,5.0,1,1,person,1698058510800029,1698058527039978,407,16.32,2,0,2,vehicles,1030,2.340513,19,ok
1468,20231023_105352/015,imptc_set_04.tar.gz,0186_20231023_105352,vrus,015,5.0,1,1,person,1698058526320011,1698058536079987,245,9.84,4,3,1,vrus,013,0.145581,245,ok
1469,20231023_105352/016,imptc_set_04.tar.gz,0186_20231023_105352,vrus,016,5.0,1,1,person,1698058542560005,1698058552039978,238,9.56,2,1,1,vrus,002,0.534976,238,ok
1470,20231023_105352/017,imptc_set_04.tar.gz,0186_20231023_105352,vrus,017,5.0,1,1,person,1698058469920026,1698058478440008,214,8.6,0,0,0,,,,,ok
1471,20231023_105352/018,imptc_set_04.tar.gz,0186_20231023_105352,vrus,018,5.0,1,1,motorcycle,1698058502199984,1698058509160005,175,7.04,2,1,1,vehicles,1035,2.99283,37,ok
1472,20231023_105352/019,imptc_set_04.tar.gz,0186_20231023_105352,vrus,019,5.0,1,1,bicycle,1698058546039978,1698058551000000,125,5.04,1,0,1,vehicles,1053,1.030951,89,ok
1473,20231023_105352/020,imptc_set_04.tar.gz,0186_20231023_105352,vrus,020,5.0,1,1,bicycle,1698058546680002,1698058550840008,105,4.24,0,0,0,,,,,ok
1474,20231023_105950/000,imptc_set_04.tar.gz,0187_20231023_105950,vrus,000,5.0,1,1,bicycle,1698058853000000,1698058953359990,2510,100.44,20,10,10,vrus,003,0.383125,2099,ok
1475,20231023_105950/001,imptc_set_04.tar.gz,0187_20231023_105950,vrus,001,5.0,1,1,person,1698058794640023,1698058894960035,2509,100.4,16,6,10,vrus,002,0.122765,2162,ok
1476,20231023_105950/003,imptc_set_04.tar.gz,0187_20231023_105950,vrus,003,5.0,1,1,stroller,1698058869440008,1698058953359990,2099,84.0,16,10,6,vrus,000,0.383125,2099,ok
1477,20231023_105950/004,imptc_set_04.tar.gz,0187_20231023_105950,vrus,004,5.0,1,1,person,1698058845320011,1698058914960035,1742,69.72,4,4,0,vrus,002,1.402502,207,ok
1478,20231023_105950/005,imptc_set_04.tar.gz,0187_20231023_105950,vrus,005,5.0,1,1,person,1698058794680002,1698058832840008,955,38.24,1,1,0,vrus,014,0.894585,92,ok
