sample_id,scene_path,archive,timestamp,matched_signal_ts,signal_count,signal_keys,signal_states_json,status
1501,0188_20231023_110247,imptc_set_04.tar.gz,1698058974880017,1698058974640023,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",ok
1502,0188_20231023_110247,imptc_set_04.tar.gz,1698059029519996,1698059029600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 20, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1504,0189_20231023_110404,imptc_set_04.tar.gz,1698059133039978,1698059132600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}",ok
1505,0189_20231023_110404,imptc_set_04.tar.gz,1698059129519996,1698059129600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}",ok
1506,0189_20231023_110404,imptc_set_04.tar.gz,1698059134760020,1698059134600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}",ok
1507,0189_20231023_110404,imptc_set_04.tar.gz,1698059131760020,1698059131600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 11, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 4, ""k6"": 10}",ok
1508,0189_20231023_110404,imptc_set_04.tar.gz,1698059119039978,1698059118640023,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1509,0189_20231023_110404,imptc_set_04.tar.gz,1698059069760020,1698059069600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 20, ""k4"": 10, ""k5"": 10, ""k6"": 20}",ok
1510,0189_20231023_110404,imptc_set_04.tar.gz,1698059073399999,1698059073600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",ok
1511,0189_20231023_110404,imptc_set_04.tar.gz,1698059173880017,1698059173600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 20, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",ok
1512,0189_20231023_110404,imptc_set_04.tar.gz,1698059177119996,1698059177600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",ok
1513,0189_20231023_110404,imptc_set_04.tar.gz,1698059110600014,1698059110600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1515,0189_20231023_110404,imptc_set_04.tar.gz,1698059081160005,1698059081600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 20, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",ok
1516,0189_20231023_110404,imptc_set_04.tar.gz,1698059170119996,1698059170600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",ok
1517,0189_20231023_110404,imptc_set_04.tar.gz,1698059095320011,1698059095600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1519,0189_20231023_110404,imptc_set_04.tar.gz,1698059122640023,1698059122600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 20, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1521,0189_20231023_110404,imptc_set_04.tar.gz,1698059103160005,1698059103600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1522,0189_20231023_110404,imptc_set_04.tar.gz,1698059116199984,1698059116600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1524,0189_20231023_110404,imptc_set_04.tar.gz,1698059152199984,1698059152600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",ok
1532,0190_20231023_110920,imptc_set_04.tar.gz,1698059428519996,1698059428640023,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 20, ""k4"": 10, ""k5"": 10, ""k6"": 20}",ok
1533,0190_20231023_110920,imptc_set_04.tar.gz,1698059430760020,1698059430640023,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 20, ""k4"": 10, ""k5"": 10, ""k6"": 20}",ok
1534,0190_20231023_110920,imptc_set_04.tar.gz,1698059424359990,1698059424600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 11, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",ok
1535,0190_20231023_110920,imptc_set_04.tar.gz,1698059382039978,1698059381600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1536,0190_20231023_110920,imptc_set_04.tar.gz,1698059368600014,1698059368600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1537,0190_20231023_110920,imptc_set_04.tar.gz,1698059379920026,1698059379600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1538,0190_20231023_110920,imptc_set_04.tar.gz,1698059379480017,1698059379600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1539,0190_20231023_110920,imptc_set_04.tar.gz,1698059371560005,1698059371600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1543,0191_20231023_111157,imptc_set_04.tar.gz,1698059570239993,1698059570600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 20, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1545,0191_20231023_111157,imptc_set_04.tar.gz,1698059562519996,1698059562600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1546,0191_20231023_111157,imptc_set_04.tar.gz,1698059538480017,1698059538600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1547,0191_20231023_111157,imptc_set_04.tar.gz,1698059606920026,1698059606640023,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",ok
1548,0191_20231023_111157,imptc_set_04.tar.gz,1698059539640023,1698059539600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1549,0191_20231023_111157,imptc_set_04.tar.gz,1698059600440008,1698059600600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",ok
1550,0191_20231023_111157,imptc_set_04.tar.gz,1698059615320011,1698059615600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",ok
1552,0191_20231023_111157,imptc_set_04.tar.gz,1698059621640023,1698059621600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 4, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",ok
1553,0191_20231023_111157,imptc_set_04.tar.gz,1698059601920026,1698059601600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",ok
1555,0191_20231023_111157,imptc_set_04.tar.gz,1698059556680002,1698059556600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1559,0192_20231023_111453,imptc_set_04.tar.gz,1698059736560005,1698059736640023,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1561,0192_20231023_111453,imptc_set_04.tar.gz,1698059706440008,1698059706600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1562,0192_20231023_111453,imptc_set_04.tar.gz,1698059732399999,1698059732600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1563,0192_20231023_111453,imptc_set_04.tar.gz,1698059730760020,1698059730600014,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1564,0192_20231023_111453,imptc_set_04.tar.gz,1698059700880017,1698059700640023,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 20, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",ok
1566,0193_20231023_133332,imptc_set_04.tar.gz,1698068051480035,1698068051640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1567,0193_20231023_133332,imptc_set_04.tar.gz,1698068080760035,1698068080640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",ok
1568,0193_20231023_133332,imptc_set_04.tar.gz,1698068043840035,1698068043640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1569,0193_20231023_133332,imptc_set_04.tar.gz,1698068114480035,1698068114680035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1570,0193_20231023_133332,imptc_set_04.tar.gz,1698068063480035,1698068063640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",ok
1571,0193_20231023_133332,imptc_set_04.tar.gz,1698068067040035,1698068066640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",ok
1572,0193_20231023_133332,imptc_set_04.tar.gz,1698068034160035,1698068034640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1573,0193_20231023_133332,imptc_set_04.tar.gz,1698068029560035,1698068029640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1575,0193_20231023_133332,imptc_set_04.tar.gz,1698068082560035,1698068082640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",ok
1576,0193_20231023_133332,imptc_set_04.tar.gz,1698068128680035,1698068128640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1577,0193_20231023_133332,imptc_set_04.tar.gz,1698068122760035,1698068122680035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1578,0193_20231023_133332,imptc_set_04.tar.gz,1698068053280035,1698068053640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1579,0193_20231023_133332,imptc_set_04.tar.gz,1698068129840035,1698068129640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1580,0193_20231023_133332,imptc_set_04.tar.gz,1698068049840035,1698068049640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1581,0193_20231023_133332,imptc_set_04.tar.gz,1698068101840035,1698068101640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 11, ""b4"": 2, ""f1"": 10, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 10, ""k5"": 10, ""k6"": 10}",ok
1582,0193_20231023_133332,imptc_set_04.tar.gz,1698068132160035,1698068132640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1583,0193_20231023_133332,imptc_set_04.tar.gz,1698068124240035,1698068124640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1584,0193_20231023_133332,imptc_set_04.tar.gz,1698068026520035,1698068026640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1585,0193_20231023_133332,imptc_set_04.tar.gz,1698068081600035,1698068081640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 10, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",ok
1586,0193_20231023_133332,imptc_set_04.tar.gz,1698068027960035,1698068027640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1588,0193_20231023_133332,imptc_set_04.tar.gz,1698068135440035,1698068135640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1590,0193_20231023_133332,imptc_set_04.tar.gz,1698068065880035,1698068065640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",ok
1591,0193_20231023_133332,imptc_set_04.tar.gz,1698068124440035,1698068124640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1592,0193_20231023_133332,imptc_set_04.tar.gz,1698068138960035,1698068138640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 10, ""k1"": 20, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1593,0193_20231023_133332,imptc_set_04.tar.gz,1698068032400035,1698068032640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1594,0193_20231023_133332,imptc_set_04.tar.gz,1698068075760035,1698068075640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",ok
1596,0194_20231023_133710,imptc_set_04.tar.gz,1698068302720035,1698068302640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1597,0194_20231023_133710,imptc_set_04.tar.gz,1698068254680035,1698068254640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",ok
1598,0194_20231023_133710,imptc_set_04.tar.gz,1698068306200035,1698068306680035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 2, ""b3"": 11, ""b4"": 2, ""f1"": 4, ""f2"": 10, ""f3"": 4, ""k1"": 4, ""k2"": 10, ""k3"": 10, ""k4"": 4, ""k5"": 10, ""k6"": 10}",ok
1599,0194_20231023_133710,imptc_set_04.tar.gz,1698068251000035,1698068250640035,12,b1|b3|b4|f1|f2|f3|k1|k2|k3|k4|k5|k6,"{""b1"": 11, ""b3"": 2, ""b4"": 11, ""f1"": 10, ""f2"": 4, ""f3"": 10, ""k1"": 10, ""k2"": 10, ""k3"": 4, ""k4"": 10, ""k5"": 10, ""k6"": 4}",ok
